Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;УОЗ сырьё;УОЗ из карты;Поправка угла по детонации, °;Давление, кПа;Расход (прослойка);VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;Индекс температурных таблиц;РХХ / контур холостого;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);AFR возраст, с;Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
54.15;0.0;0;0;17;12;81;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;9.9;5.41;;345;128;14.7;13.3;6.47;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;151;170;0;52
54.56;0.0;0;0;17;12;81;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;9.9;5.41;;345;128;14.7;13.3;6.88;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;150;170;0;52
54.96;0.0;0;0;18;12;81;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;10.5;5.41;;345;128;14.7;13.3;7.28;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;150;170;0;52
55.37;0.0;0;0;18;12;81;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;10.5;5.41;;345;128;14.7;13.3;7.69;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;150;170;0;52
55.75;0.0;0;0;17;12;81;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;9.9;5.41;;345;128;14.7;13.3;8.07;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;150;170;0;52
56.15;0.0;0;0;18;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;10.5;5.44;;345;128;14.7;13.3;8.47;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;142;170;0;53
56.57;0.0;0;0;18;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;10.5;5.44;;345;128;14.7;13.3;8.89;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;142;170;0;51
56.98;0.0;0;0;18;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;10.5;5.44;;345;128;14.7;13.3;9.3;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;142;170;0;156
57.36;0.0;0;0;17;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;9.9;5.44;;345;128;14.7;13.3;9.68;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;142;170;0;163
57.76;0.0;0;0;17;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;9.9;5.44;;345;128;14.7;13.3;10.08;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;142;170;0;154
58.17;0.0;0;0;17;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;9.9;5.44;;345;128;14.7;13.3;10.49;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;142;170;0;156
58.58;0.0;0;0;17;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;9.9;5.44;;345;128;14.7;13.3;10.9;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;143;170;0;156
58.98;0.0;0;0;18;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;10.5;5.44;;345;128;14.7;13.3;11.3;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;142;170;0;152
59.38;0.0;0;0;18;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;10.5;5.44;;345;128;14.7;13.3;11.7;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;143;170;0;156
59.57;0.0;0;0;18;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;10.5;5.44;;345;128;14.7;13.3;11.89;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;143;170;0;156
59.98;0.0;0;0;17;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;9.9;5.44;;345;128;14.7;13.3;12.3;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;143;170;0;154
60.39;0.0;0;0;18;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;10.5;5.44;;345;128;14.7;13.3;12.71;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;143;170;0;151
60.78;0.0;0;0;18;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;10.5;5.44;;345;128;14.7;13.3;13.1;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;143;170;0;156
61.18;0.0;0;0;18;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;10.5;5.44;;345;128;14.7;13.3;13.5;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;143;170;0;156
61.58;0.0;0;0;18;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;10.5;5.44;;345;128;14.7;13.3;13.9;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;143;170;0;154
61.98;0.0;0;0;18;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;10.5;5.44;;345;128;14.7;13.3;14.3;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;142;170;0;153
62.4;0.0;0;0;18;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;10.5;5.44;;345;128;14.7;13.3;14.72;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;143;170;0;156
62.8;0.0;0;0;18;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;10.5;5.44;;345;128;14.7;13.3;15.12;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;143;170;0;156
63.21;0.0;0;0;18;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;10.5;5.44;;345;128;14.7;13.3;15.53;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;142;170;0;153
63.59;0.0;0;0;17;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;9.9;5.44;;345;128;14.7;13.3;15.91;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;142;170;0;150
64.0;0.0;0;0;17;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;9.9;5.44;;345;128;14.7;13.3;16.32;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;142;170;0;156
64.4;0.0;0;0;17;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;9.9;5.44;;345;128;14.7;13.3;16.72;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;142;170;0;156
64.81;0.0;0;0;17;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;9.9;5.44;;345;128;14.7;13.3;17.13;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;142;170;0;153
65.21;0.0;0;0;17;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;9.9;5.44;;345;128;14.7;13.3;17.53;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;142;170;0;74
65.62;0.0;0;0;17;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;9.9;5.44;;345;128;14.7;13.3;17.94;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;142;170;0;156
65.81;0.0;0;0;17;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;9.9;5.44;;345;128;14.7;13.3;18.13;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;142;170;0;156
66.22;0.0;0;0;17;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;9.9;5.44;;345;128;14.7;13.3;18.54;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;142;170;0;156
66.61;0.0;0;0;17;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;9.9;5.44;;345;128;14.7;13.3;18.93;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;142;170;0;51
67.01;0.0;0;0;17;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;9.9;5.44;;345;128;14.7;13.3;19.33;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;142;170;0;156
67.41;0.0;0;0;17;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;9.9;5.44;;345;128;14.7;13.3;19.73;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;142;170;0;156
67.83;0.0;0;0;17;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;9.9;5.44;;345;128;14.7;13.3;20.15;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;142;170;0;150
68.21;0.0;0;0;17;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;9.9;5.44;;345;128;14.7;13.3;20.53;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;142;170;0;156
68.62;0.0;0;0;17;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;9.9;5.44;;345;128;14.7;13.3;20.94;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;142;170;0;154
69.03;0.0;0;0;17;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;9.9;5.44;;345;128;14.7;13.3;21.35;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;142;170;0;51
69.42;0.0;0;0;17;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;9.9;5.44;;345;128;14.7;13.3;21.74;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;142;170;0;156
69.82;0.0;0;0;17;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;9.9;5.44;;345;128;14.7;13.3;22.14;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;142;170;0;153
70.23;0.0;0;0;17;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;9.9;5.44;;345;128;14.7;13.3;22.55;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;142;170;0;156
70.64;0.0;0;0;16;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;9.3;5.44;;345;128;14.7;13.3;22.96;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;142;170;0;156
71.04;0.0;0;0;17;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;9.9;5.44;;345;128;14.7;13.3;23.36;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;142;170;0;151
71.44;0.0;0;0;17;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;9.9;5.44;;345;128;14.7;13.3;23.76;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;142;170;0;156
71.64;0.0;0;0;17;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;9.9;5.44;;345;128;14.7;13.3;23.96;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;142;170;0;154
72.03;0.0;0;0;17;12;87;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;9.9;5.44;;345;128;14.7;13.3;24.35;0.905;0;0;0;0;1;0;0;0;0;1;0;705;;142;170;0;74
72.46;0.0;0;0;17;12;86;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;9.9;5.43;;345;128;14.7;13.3;24.78;0.905;0;0;0;0;1;0;0;0;0;1;0;704;;144;170;0;156
72.85;0.0;0;0;17;12;86;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;9.9;5.43;;345;128;14.7;16.9;0.07;1.15;0;0;0;0;1;0;0;0;0;1;0;704;;144;170;0;156
73.26;0.0;0;0;17;12;86;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;9.9;5.43;;345;128;14.7;16.9;0.47;1.15;0;0;0;0;1;0;0;0;0;1;0;704;;144;170;0;156
73.65;0.0;0;0;17;12;86;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;9.9;5.43;;345;128;14.7;16.9;0.87;1.15;0;0;0;0;1;0;0;0;0;1;0;704;;144;170;0;154
74.06;0.0;0;0;17;12;86;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;9.9;5.43;;345;128;14.7;14.1;0.27;0.959;0;0;0;0;1;0;0;0;0;1;0;704;;144;170;0;156
74.46;0.0;0;0;17;12;86;0;50;42;0;100;0;0.74;1.0;1.0;0;0;101;0;20;0.0;9.9;5.43;;345;128;14.7;14.1;0.67;0.959;0;0;0;0;1;0;0;0;0;1;0;704;;144;170;0;151
74.86;13;0;0;16;12;107;0;64;2;0;91;0;0.76;1.0;1.0;0;0;101;0;6;0.0;9.3;5.54;0.1;345;128;14.7;13.5;0.07;0.918;0;0;0;1;1;0;1;0;0;1;0;639;;115;170;0;51
75.27;128;62;62;16;11;104;0;54;16;0;93;2;0.76;1.0;1.0;0;0;101;0;16;7.75;9.3;5.02;1.2;345;128;14.7;13.5;0.48;0.918;0;1;0;1;1;0;1;0;0;1;0;650;;117;170;0;53
75.66;179;68;68;16;10;100;0;54;16;0;95;2;0.75;1.0;1.0;0;0;101;0;16;8.5;9.3;4.5;1.5;345;128;14.7;13.5;0.87;0.918;0;1;0;1;1;0;1;0;0;1;0;664;;124;170;0;154
76.06;1268;44;44;17;7.76;91;0;38;52;0;68;11;0.6;1.0;1.0;0;0;101;0;32;5.5;9.9;3.56;8.2;345;128;14.7;12.7;0.27;0.864;0;1;0;0;1;0;0;0;0;1;0;466;;137;170;0;106
76.47;1473;21;21;16;4.17;70;0;12;58;0;48;7;0.46;1.0;1.0;0;0;101;0;58;2.62;9.3;2.02;5.1;345;128;14.7;12.7;0.68;0.864;0;1;0;0;1;0;0;0;0;1;0;314;;166;170;0;84
76.87;1268;23;23;17;4.28;69;0;12;58;0;50;6;0.46;1.0;1.0;0;0;101;0;58;2.88;9.9;2.06;4.5;345;128;14.7;10.0;0.08;0.68;0;1;0;0;1;0;0;0;0;1;0;328;;167;170;1;86
77.26;1255;23;23;17;4.3;70;0;12;58;0;50;6;0.46;1.0;1.0;0;0;101;0;58;2.88;9.9;2.07;4.5;345;128;14.7;10.0;0.47;0.68;0;1;0;0;1;0;0;0;0;1;0;329;;166;170;1;85
77.67;1281;23;23;17;4.26;69;0;12;57;0;50;6;0.46;1.0;1.0;0;0;101;0;58;2.88;9.9;2.05;4.5;345;128;14.7;10.0;0.88;0.68;0;1;0;0;1;0;0;0;0;1;0;325;;167;170;1;85
77.87;1255;22;22;17;4.2;70;0;12;58;0;50;6;0.46;1.0;1.0;0;0;101;0;58;2.75;9.9;2.03;4.4;345;128;14.7;9.8;0.07;0.667;0;1;0;0;1;0;0;0;0;1;0;325;;166;170;1;41
78.27;1281;23;23;17;4.18;69;0;12;58;0;50;6;0.46;1.0;1.0;0;0;101;0;58;2.88;9.9;2.02;4.5;345;128;14.7;9.8;0.48;0.667;0;1;0;0;1;0;0;0;0;1;0;325;;166;169;1;41
78.67;1255;22;22;17;4.08;69;0;11;59;0;50;6;0.46;1.0;1.0;0;0;101;0;59;2.75;9.9;1.98;4.3;345;128;14.7;9.8;0.88;0.667;0;1;0;0;1;0;0;0;0;1;0;326;;168;169;1;75
79.08;1229;23;23;17;4.16;69;0;12;58;0;50;6;0.46;1.0;1.0;0;0;101;0;58;2.88;9.9;2.01;4.3;345;128;14.7;14.1;0.28;0.959;0;1;0;0;1;0;0;0;0;1;0;330;;168;169;1;81
79.49;1255;24;24;17;4.27;68;0;12;58;0;50;6;0.46;1.0;1.0;0;0;101;0;58;3.0;9.9;2.05;4.5;345;128;14.7;14.1;0.69;0.959;0;1;0;0;1;0;0;0;0;1;0;331;;169;169;1;86
79.87;1204;23;23;17;4.17;68;0;15;55;0;51;6;0.47;1.0;1.0;0;0;101;0;55;2.88;9.9;2.01;4.2;345;128;14.7;11.5;0.07;0.782;0;1;0;0;1;0;0;0;0;1;0;332;;169;169;1;86
80.29;1268;23;23;17;4.07;68;0;12;58;0;50;6;0.46;1.0;1.0;0;0;101;0;58;2.88;9.9;1.97;4.3;345;128;14.7;11.5;0.49;0.782;0;1;0;0;1;0;0;0;0;1;0;327;;169;169;1;85
80.67;1345;22;22;16;4.0;68;0;13;58;0;50;6;0.46;1.0;1.0;0;0;101;0;57;2.75;9.3;1.94;4.5;345;128;14.7;11.5;0.87;0.782;0;1;0;0;1;0;0;0;0;1;0;325;;169;169;1;85
81.1;1306;22;22;16;3.9;68;0;13;57;0;49;6;0.45;1.0;1.0;0;0;101;0;57;2.75;9.3;1.9;4.2;345;128;14.7;11.7;0.29;0.796;0;1;0;0;1;0;0;0;0;1;0;321;;169;169;1;85
81.5;1345;22;22;17;3.91;67;0;13;57;0;49;6;0.46;1.0;1.0;0;0;101;0;57;2.75;9.9;1.9;4.4;345;128;14.7;11.7;0.69;0.796;0;1;0;0;1;0;0;0;0;1;0;320;;170;169;1;85
81.89;1332;22;22;17;3.87;66;0;12;58;0;49;6;0.46;1.0;1.0;0;0;101;0;58;2.75;9.9;1.88;4.3;345;128;14.7;13.4;0.08;0.912;0;1;0;0;1;0;0;0;0;1;0;323;;171;169;1;85
82.3;1332;22;22;17;3.86;67;0;11;59;0;49;6;0.46;1.0;1.0;0;0;101;0;59;2.75;9.9;1.88;4.3;345;128;14.7;13.4;0.49;0.912;0;1;0;0;1;0;0;0;0;1;0;318;;170;169;1;77
82.69;1306;22;22;16;3.86;67;0;13;57;0;49;6;0.45;1.0;1.0;0;0;103;0;57;2.75;9.3;1.88;4.2;345;128;14.7;13.4;0.88;0.912;0;1;0;0;1;0;0;0;0;1;0;322;;170;169;1;40
83.1;1447;44;44;27;6.67;66;0;13;57;0;70;14;0.63;1.0;1.0;0;0;103;0;57;5.5;15.7;3.0;8.0;345;128;14.7;20.2;0.29;1.374;0;1;0;0;1;0;0;0;0;1;0;475;;170;168;1;76
83.49;1511;22;22;16;3.75;66;0;12;58;0;48;7;0.47;1.0;1.0;0;0;103;0;58;2.75;9.3;1.83;4.7;345;128;14.7;20.2;0.68;1.374;0;1;0;0;1;0;0;0;0;1;0;312;;171;168;0;84
83.9;2190;26;26;18;4.18;67;0;10;60;0;52;12;0.48;1.0;1.0;0;0;103;0;60;3.25;10.5;2.01;7.6;345;128;14.82;12.6;0.09;0.85;0;1;0;0;1;0;0;0;0;1;0;345;;170;168;0;86
84.09;1550;20;20;16;3.51;67;0;13;57;0;46;7;0.47;1.0;1.0;0;0;103;0;57;2.5;9.3;1.74;4.5;345;128;14.7;12.6;0.29;0.857;0;1;0;0;1;0;0;0;0;1;0;294;;170;168;1;147
84.5;1345;21;21;16;3.56;67;0;12;58;0;48;6;0.45;1.0;1.0;0;0;103;0;58;2.62;9.3;1.76;4.0;345;128;14.7;12.6;0.69;0.857;0;1;0;0;1;0;0;0;0;1;0;315;;170;168;1;84
84.91;1332;22;22;16;3.63;67;0;12;58;0;49;6;0.46;1.0;1.0;0;0;103;0;58;2.75;9.3;1.79;4.0;345;128;14.7;11.8;0.11;0.803;0;1;0;0;1;0;0;0;0;1;0;318;;170;168;1;84
85.3;1345;22;22;16;3.7;68;0;13;57;0;49;6;0.46;1.0;1.0;0;0;103;0;57;2.75;9.3;1.82;4.1;345;128;14.7;11.8;0.5;0.803;0;1;0;0;1;0;0;0;0;1;0;321;;169;168;1;41
85.7;1383;22;22;17;3.7;68;0;12;58;0;49;6;0.46;1.0;1.0;0;0;103;0;58;2.75;9.9;1.82;4.3;345;128;14.7;11.8;0.9;0.803;0;1;0;0;1;0;0;0;0;1;0;319;;169;168;1;85
86.11;1345;22;22;17;3.62;68;0;12;58;0;49;6;0.46;1.0;1.0;0;0;103;0;58;2.75;9.9;1.79;4.1;345;128;14.7;11.3;0.31;0.769;0;1;0;0;1;0;0;0;0;1;0;318;;169;168;1;85
86.51;1383;21;21;16;3.52;68;0;12;58;0;48;6;0.45;1.0;1.0;0;0;103;0;58;2.62;9.3;1.75;4.1;345;128;14.7;11.3;0.71;0.769;0;1;0;0;1;0;0;0;0;1;0;314;;169;168;1;85
86.91;1281;22;22;17;3.57;68;0;13;57;0;49;6;0.45;1.0;1.0;0;0;103;0;57;2.75;9.9;1.77;3.8;345;128;14.7;11.5;0.1;0.782;0;1;0;0;1;0;0;0;0;1;0;323;;169;168;1;85
87.31;1268;22;22;17;3.56;67;0;13;57;0;50;6;0.46;1.0;1.0;0;0;103;0;57;2.75;9.9;1.76;3.8;345;128;14.7;11.5;0.5;0.782;0;1;0;0;1;0;0;0;0;1;0;324;;170;168;1;85
87.71;1396;23;23;17;3.61;67;0;12;58;0;50;7;0.47;1.0;1.0;0;0;103;0;58;2.88;9.9;1.78;4.2;345;128;14.7;11.5;0.9;0.782;0;1;0;0;1;0;0;0;0;1;0;325;;170;167;1;85
88.12;1319;23;23;16;3.55;66;0;12;58;0;50;6;0.46;1.0;1.0;0;0;103;0;58;2.88;9.3;1.75;3.9;345;128;14.7;13.0;0.31;0.884;0;1;0;0;1;0;0;0;0;1;0;331;;170;167;1;41
88.52;1281;23;23;16;3.6;66;0;12;58;0;51;6;0.48;1.0;1.0;0;0;103;0;58;2.88;9.3;1.77;3.8;345;128;14.7;13.0;0.71;0.884;0;1;0;0;1;0;0;0;0;1;0;332;;171;167;1;86
88.93;1268;22;22;17;3.45;66;0;12;58;0;50;6;0.46;1.0;1.0;0;0;103;0;58;2.75;9.9;1.71;3.6;345;128;14.7;12.5;0.12;0.85;0;1;0;0;1;0;0;0;0;1;0;330;;171;167;1;85
89.31;1255;24;24;17;3.62;66;0;14;57;0;51;6;0.48;1.0;1.0;0;0;103;0;56;3.0;9.9;1.78;3.8;345;128;14.7;12.5;0.5;0.85;0;1;0;0;1;0;0;0;0;1;0;332;;171;167;1;86
89.72;1268;22;22;17;3.46;67;0;12;57;0;50;6;0.46;1.0;1.0;0;0;103;0;58;2.75;9.9;1.72;3.7;345;128;14.7;12.5;0.91;0.85;0;1;0;0;1;0;0;0;0;1;0;326;;170;167;1;85
90.12;1255;23;23;16;3.6;66;0;12;58;0;50;6;0.46;1.0;1.0;0;0;103;0;58;2.88;9.3;1.77;3.8;345;128;14.7;13.8;0.31;0.939;0;1;0;0;1;0;0;0;0;1;0;330;;171;167;1;85
90.33;1306;23;23;17;3.51;67;0;12;58;0;50;6;0.46;1.0;1.0;0;0;103;0;58;2.88;9.9;1.74;3.8;345;128;14.7;13.8;0.52;0.939;0;1;0;0;1;0;0;0;0;1;0;326;;170;167;1;85
90.72;1332;23;23;17;3.53;67;0;12;58;0;50;7;0.46;1.0;1.0;0;0;103;0;58;2.88;9.9;1.75;3.9;345;128;14.7;13.8;0.91;0.939;0;1;0;0;1;0;0;0;0;1;0;327;;170;167;1;85
91.13;1396;22;22;17;3.42;66;0;12;58;0;49;7;0.46;1.0;1.0;0;0;103;0;58;2.75;9.9;1.7;4.0;345;128;14.7;15.1;0.32;1.027;0;1;0;0;1;0;0;0;0;1;0;319;;171;167;1;85
91.52;1434;21;21;16;3.35;66;0;12;58;0;48;6;0.46;1.0;1.0;0;0;103;0;58;2.62;9.3;1.67;4.0;345;128;14.7;15.1;0.71;1.027;0;1;0;0;1;0;0;0;0;1;0;316;;171;167;1;85
91.93;1434;22;22;16;3.43;67;0;12;58;0;49;7;0.47;1.0;1.0;0;0;103;0;58;2.75;9.3;1.71;4.1;345;128;14.7;15.1;0.12;1.027;0;1;0;0;1;0;0;0;0;1;0;317;;170;167;1;84
92.34;1345;22;22;16;3.42;66;0;12;58;0;49;6;0.46;1.0;1.0;0;0;104;0;58;2.75;9.3;1.7;3.8;345;128;14.7;15.1;0.53;1.027;0;1;0;0;1;0;0;0;0;1;0;318;;171;166;1;85
92.74;1319;23;23;16;3.51;67;0;13;57;0;50;6;0.46;1.0;1.0;0;0;104;0;57;2.88;9.3;1.74;3.9;345;128;14.7;15.1;0.92;1.027;0;1;0;0;1;0;0;0;0;1;0;325;;170;166;1;85
93.15;1396;22;22;16;3.37;66;0;12;58;0;48;7;0.45;1.0;1.0;0;0;104;0;58;2.75;9.3;1.68;3.9;345;128;14.7;15.4;0.33;1.048;0;1;0;0;1;0;0;0;0;1;0;315;;171;166;1;84
93.55;1319;22;22;16;3.42;66;0;13;57;0;49;6;0.45;1.0;1.0;0;0;104;0;57;2.75;9.3;1.7;3.8;345;128;14.7;15.4;0.73;1.048;0;1;0;0;1;0;0;0;0;1;0;319;;171;166;1;85
93.94;1370;22;22;16;3.42;66;0;11;58;0;49;7;0.46;1.0;1.0;0;0;104;0;59;2.75;9.3;1.7;3.9;345;128;14.7;14.3;0.12;0.973;0;1;0;0;1;0;0;0;0;1;0;321;;171;166;1;86
94.34;1319;22;22;16;3.37;66;0;12;58;0;49;6;0.45;1.0;1.0;0;0;104;0;58;2.75;9.3;1.68;3.7;345;128;14.7;14.3;0.52;0.973;0;1;0;0;1;0;0;0;0;1;0;320;;171;166;1;85
94.75;1447;21;21;16;3.35;66;0;12;58;0;48;7;0.46;1.0;1.0;0;0;104;0;58;2.62;9.3;1.67;4.0;345;128;14.7;14.3;0.93;0.973;0;1;0;0;1;0;0;0;0;1;0;312;;171;166;1;77
95.15;1434;22;22;16;3.42;66;0;12;58;0;48;7;0.46;1.0;1.0;0;0;104;0;58;2.75;9.3;1.7;4.1;345;128;14.7;11.5;0.33;0.782;0;1;0;0;1;0;0;0;0;1;0;315;;171;166;1;84
95.56;1319;22;22;16;3.38;67;0;13;57;0;49;6;0.45;1.0;1.0;0;0;104;0;57;2.75;9.3;1.69;3.7;345;128;14.7;11.5;0.74;0.782;0;1;0;0;1;0;0;0;0;1;0;318;;170;166;1;148
95.94;1383;22;22;17;3.45;66;0;12;58;0;49;7;0.46;1.0;1.0;0;0;104;0;58;2.75;9.9;1.71;4.0;345;128;14.7;14.4;0.12;0.98;0;1;0;0;1;0;0;0;0;1;0;321;;171;166;1;85
96.36;1332;22;22;16;3.37;66;0;12;57;0;49;6;0.46;1.0;1.0;0;0;104;0;58;2.75;9.3;1.68;3.7;345;128;14.7;14.4;0.54;0.98;0;1;0;0;1;0;0;0;0;1;0;317;;172;166;1;84
96.55;1755;80;80;0;11;68;0;32;44;0;87;27;0.82;1.0;1.0;0;0;104;0;38;10.0;0.0;4.78;16.2;345;128;13.07;14.4;0.72;1.102;0;1;0;0;1;1;0;0;0;1;0;607;;169;165;1;150
96.95;1806;19;19;0;3.0;66;0;35;45;0;44;8;0.45;1.0;1.0;0;0;104;0;35;2.38;0.0;1.53;4.5;345;128;14.7;13.2;0.12;0.898;0;1;0;0;1;1;0;0;0;1;0;279;;171;165;1;82
97.36;1486;21;21;0;3.27;66;0;30;40;0;46;7;0.46;1.0;1.0;0;0;104;0;40;2.62;0.0;1.64;4.0;345;128;14.7;13.2;0.53;0.898;0;1;0;0;1;1;0;0;0;1;0;295;;171;165;1;82
