время_с;Обороты;Нагрузка (сглаж.);Расход мгновенный;ALPHA;Впрыск расчёт;Впрыск РЕАЛ (форс);Указатель карты hi;Указатель карты lo;Карта топлива вернула;TPS дроссель;TPS открытие;Обогащ. ускорения;Флаг TPS;VE выбранное;Ktps выбранное;Флаг ХХ/газ;Банк концевиков;Флаги угла;Замкнутый цикл;УОЗ финал сырьё;УОЗ карта;Цель ХХ;АЦП ch0 MAF;АЦП ch1 напряжение;АЦП ch2 темп ОЖ;АЦП ch3 O2;peek ($1600);УОЗ_°BTDC;TP_%8;AFR_цель;AFR_факт;поправка_VE;давление_кПа;Загрузка_форс_%;Газ_%;K_форс;КМ
841.49;768;30;30;1.0;1.4;2.94;22;0;65;43;2;0;0;0.0;0.0;140;95;64;56;47;23;88;264;163;53;1;;23;3.75;14.47;;;;1.9;1.5;345;63
841.93;820;28;28;1.0;1.35;2.83;22;0;66;43;2;0;0;0.0;0.0;140;95;64;56;46;25;88;262;163;53;1;;24;3.5;14.47;;;;1.9;1.5;345;63
842.33;781;28;28;1.0;1.35;2.81;22;0;66;43;2;0;0;0.0;0.0;140;95;64;24;46;24;89;259;162;53;1;;24;3.5;14.47;;;;1.8;1.5;345;63
842.73;820;29;29;1.0;1.36;2.85;22;0;66;43;2;0;0;0.0;0.0;140;95;64;56;46;24;89;261;162;53;1;;24;3.62;14.47;;;;2.0;1.5;345;63
843.14;756;30;30;1.0;1.4;2.94;22;0;66;43;2;0;0;0.0;0.0;140;95;64;8;45;24;90;264;160;53;1;;25;3.75;14.47;;;;1.8;1.5;345;63
843.54;807;28;28;1.0;1.35;2.83;22;0;66;43;2;0;0;0.0;0.0;140;95;64;40;45;24;88;262;163;53;1;;25;3.5;14.47;;;;1.9;1.5;345;63
843.96;730;29;29;1.0;1.38;2.89;22;0;66;43;2;0;0;0.0;0.0;140;95;64;40;45;24;88;261;163;53;1;;25;3.62;14.47;;;;1.8;1.5;345;63
844.18;781;29;29;1.0;1.38;2.89;22;0;66;43;2;0;0;0.0;0.0;140;95;64;40;46;24;90;261;161;53;1;;24;3.62;14.47;;;;1.9;1.5;345;63
844.59;781;29;29;1.0;1.37;2.86;22;0;66;43;2;0;0;0.0;0.0;140;95;64;56;46;25;90;262;161;53;1;;24;3.62;14.47;;;;1.9;1.5;345;63
845.01;781;29;29;1.0;1.37;2.86;22;0;65;43;2;0;0;0.0;0.0;140;95;64;24;46;24;90;261;161;53;1;;24;3.62;14.47;;;;1.9;1.5;345;63
845.43;845;28;28;1.0;1.34;2.81;22;0;65;43;2;0;0;0.0;0.0;140;95;64;56;46;24;89;261;162;53;1;;24;3.5;14.47;;;;2.0;1.5;345;63
845.82;756;29;29;1.0;1.38;2.89;22;0;66;43;2;0;0;0.0;0.0;140;95;64;56;45;24;90;261;161;53;1;;25;3.62;14.47;;;;1.8;1.5;345;63
846.24;730;30;30;1.0;1.4;2.94;22;0;66;43;2;0;0;0.0;0.0;140;95;64;40;46;24;88;263;163;53;1;;24;3.75;14.47;;;;1.8;1.5;345;63
846.65;807;29;29;1.0;1.36;2.85;22;0;65;43;2;0;0;0.0;0.0;140;95;64;24;45;25;90;262;160;53;1;;25;3.62;14.47;;;;1.9;1.5;345;63
847.04;781;29;29;1.0;1.36;2.85;22;0;66;43;2;0;0;0.0;0.0;140;95;64;24;45;25;89;261;162;53;1;;25;3.62;14.47;;;;1.9;1.5;345;63
847.48;756;30;30;1.0;1.4;2.94;22;0;66;43;2;0;0;0.0;0.0;140;95;64;56;46;24;90;262;161;53;1;;24;3.75;14.47;;;;1.8;1.5;345;63
847.69;807;29;29;1.0;1.36;2.84;22;0;66;43;2;0;0;0.0;0.0;140;95;64;40;46;24;89;261;162;53;1;;24;3.62;14.47;;;;1.9;1.5;345;63
848.1;756;29;29;1.0;1.37;2.87;22;0;66;43;2;0;0;0.0;0.0;140;95;64;24;45;25;89;261;162;53;1;;25;3.62;14.47;;;;1.8;1.5;345;63
848.49;768;29;29;1.0;1.38;2.88;22;0;66;43;2;0;0;0.0;0.0;140;95;64;8;47;23;90;260;160;53;1;;23;3.62;14.47;;;;1.8;1.5;345;63
848.91;820;28;28;1.0;1.36;2.85;22;0;66;43;2;0;0;0.0;0.0;140;95;64;40;46;24;90;260;161;53;1;;24;3.5;14.47;;;;1.9;1.5;345;63
849.3;730;30;30;1.0;1.4;2.94;22;0;66;43;2;0;0;0.0;0.0;140;95;64;40;45;25;90;262;161;53;1;;25;3.75;14.47;;;;1.8;1.5;345;63
849.73;730;29;29;1.0;1.4;2.93;22;0;66;43;2;0;0;0.0;0.0;140;95;64;40;46;24;89;262;162;53;1;;24;3.62;14.47;;;;1.8;1.5;345;63
850.12;807;28;28;1.0;1.36;2.84;22;0;66;43;2;0;0;0.0;0.0;140;95;64;8;46;25;89;261;162;53;1;;24;3.5;14.47;;;;1.9;1.5;345;63
850.53;820;52;52;1.0;2.1;4.69;22;0;64;52;7;0;0;0.0;0.0;140;95;64;8;52;18;90;336;161;53;1;;18;6.5;14.7;;;;3.2;4.1;345;63
850.97;1370;42;42;1.0;1.76;3.83;22;0;64;53;7;0;0;0.0;0.0;140;95;64;56;37;32;89;364;162;53;1;;33;5.25;14.7;;;;4.4;4.4;345;63
851.38;1396;47;47;1.0;1.92;4.25;22;0;64;57;9;0;0;0.0;0.0;140;95;64;8;38;32;88;391;163;53;1;;32;5.88;14.7;;;;4.9;5.5;345;63
851.56;1422;45;45;1.0;1.85;4.08;22;0;64;57;9;0;0;0.0;0.0;140;95;64;24;35;35;89;392;162;53;1;;35;5.62;14.7;;;;4.8;5.5;345;63
852.02;1588;50;50;1.0;2.02;4.49;22;0;64;64;13;0;0;0.0;0.0;140;95;64;8;36;34;90;418;161;53;1;;34;6.25;14.7;;;;5.9;7.6;345;63
852.41;1857;51;51;1.0;2.06;4.6;22;0;64;69;15;0;0;0.0;0.0;140;95;64;24;34;36;90;442;160;53;1;;36;6.38;14.82;;;;7.1;9.0;345;63
852.83;1934;51;51;1.0;2.04;4.55;22;0;63;71;16;0;0;0.0;0.0;140;95;64;24;32;38;90;455;160;53;1;;38;6.38;14.82;;;;7.3;9.6;345;63
853.23;1934;54;54;1.0;2.15;4.8;22;0;63;72;17;0;0;0.0;0.0;140;95;64;24;34;35;91;463;159;53;1;;36;6.75;14.82;;;;7.7;9.9;345;63
853.63;1921;57;57;1.0;2.27;5.09;22;0;63;78;20;0;0;0.0;0.0;140;95;64;24;36;35;91;474;159;53;1;;34;7.12;14.82;;;;8.1;11.6;345;63
854.03;2049;57;57;1.0;2.25;5.04;22;0;63;79;20;0;0;0.0;0.0;140;95;64;40;35;35;92;481;158;53;1;;35;7.12;14.82;;;;8.6;11.9;345;63
854.47;2164;56;56;1.0;2.2;4.93;22;0;63;81;21;0;0;0.0;0.0;140;95;64;24;33;37;91;493;159;53;1;;37;7.0;14.82;;;;8.9;12.5;345;63
854.86;2088;64;64;1.0;2.54;5.78;22;0;64;86;24;0;0;0.0;0.0;140;95;64;40;38;32;92;507;158;53;1;;32;8.0;14.04;;;;10.0;14.0;345;63
855.06;2036;60;60;1.0;2.42;5.46;22;0;64;86;24;0;0;0.0;0.0;140;95;64;24;37;33;92;492;158;53;1;;33;7.5;14.82;;;;9.3;14.0;345;63
855.47;1767;33;33;1.0;1.52;3.21;22;0;64;53;7;0;0;0.0;0.0;140;95;64;56;27;43;92;380;158;53;1;;43;4.12;14.7;;;;4.7;4.4;345;63
855.9;1370;56;56;1.0;2.2;4.94;22;0;64;67;14;0;0;0.0;0.0;140;95;64;24;43;27;90;415;160;53;1;;27;7.0;14.7;;;;5.6;8.4;345;63
856.29;1883;61;61;1.0;2.43;5.5;22;0;64;83;22;0;0;0.0;0.0;140;95;64;8;39;30;92;479;158;54;1;;31;7.62;14.04;;;;8.6;13.1;345;63
