Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;Смесь из карты (сырьё);УОЗ сырьё;УОЗ из карты;Откат по детонации, °;Давление, кПа;VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
661.85;3881;43;43;23;7.91;85;0;64;25;45;0;0;0.0;0.0;1.0;0;0;45;5.38;13.4;3.59;25.6;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;542;87;161;53;0;
662.29;3855;34;34;20;6.38;85;0;64;25;45;0;0;0.0;0.0;1.0;0;0;45;4.25;11.3;2.98;20.5;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;493;80;161;53;0;
662.48;3906;43;43;23;7.92;84;0;64;25;45;0;0;0.0;0.0;1.0;0;0;45;5.38;13.4;3.59;25.8;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;542;87;162;53;0;
662.9;3829;42;42;24;7.72;84;0;64;25;45;0;0;0.0;0.0;1.0;0;0;45;5.25;13.7;3.51;24.6;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;536;88;162;53;0;
663.3;3829;43;43;24;7.87;84;0;64;25;45;0;0;0.0;0.0;1.0;0;0;45;5.38;13.7;3.57;25.1;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;540;88;162;53;0;
663.74;3906;46;46;25;8.37;84;0;64;26;44;0;0;0.0;0.0;1.0;0;0;44;5.75;14.2;3.77;27.2;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;554;90;162;53;0;
664.12;3829;45;45;25;8.15;84;0;64;26;44;0;0;0.0;0.0;1.0;0;0;44;5.62;14.2;3.68;26.0;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;548;90;162;53;0;
664.54;3919;45;45;25;8.11;85;0;64;26;44;0;0;0.0;0.0;1.0;0;0;44;5.62;14.2;3.67;26.5;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;547;90;161;53;0;
664.97;3868;46;46;25;8.31;85;0;64;26;44;0;0;0.0;0.0;1.0;0;0;44;5.75;14.2;3.75;26.8;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;552;90;161;53;0;
665.19;3816;43;43;25;7.81;85;0;64;25;45;0;0;0.0;0.0;1.0;0;0;45;5.38;14.2;3.55;24.8;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;537;90;161;53;0;
665.59;3791;43;43;25;7.86;85;0;64;25;45;0;0;0.0;0.0;1.0;0;0;45;5.38;14.2;3.57;24.8;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;538;90;161;53;0;
665.99;3816;38;38;22;7.03;85;0;64;25;45;0;0;0.0;0.0;1.0;0;0;45;4.75;12.8;3.24;22.4;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;512;85;161;53;0;
666.4;3816;42;42;23;7.71;85;0;64;25;45;0;0;0.0;0.0;1.0;0;0;45;5.25;13.1;3.51;24.5;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;533;86;161;53;0;
666.81;3855;44;44;23;8.08;85;0;64;26;44;0;0;0.0;0.0;1.0;0;0;44;5.5;13.4;3.66;26.0;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;544;87;161;53;0;
667.22;3816;44;44;24;8.06;85;0;64;26;44;0;0;0.0;0.0;1.0;0;0;44;5.5;13.7;3.65;25.6;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;543;88;161;53;0;
667.43;3765;40;40;23;7.46;85;0;64;25;45;0;0;0.0;0.0;1.0;0;0;45;5.0;13.4;3.41;23.4;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;525;87;161;53;0;
667.85;3765;44;44;23;8.03;85;0;64;26;44;0;0;0.0;0.0;1.0;0;0;44;5.5;13.4;3.64;25.2;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;541;87;161;53;0;
668.25;3765;47;47;24;8.46;85;0;64;26;44;0;0;0.0;0.0;1.0;0;0;44;5.88;14.0;3.81;26.5;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;552;89;160;53;0;
668.67;3804;48;48;27;8.63;85;0;64;27;44;0;0;0.0;0.0;1.0;0;0;43;6.0;15.4;3.88;27.4;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;558;94;160;53;0;
669.08;3791;49;49;27;8.81;85;0;64;27;43;0;0;0.0;0.0;1.0;0;0;43;6.12;15.4;3.95;27.8;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;563;94;160;53;0;
669.51;3868;53;53;29;9.53;85;0;64;31;39;0;0;0.0;0.0;1.0;0;0;39;6.62;16.9;4.24;30.7;345;128;14.25;;;0;1;0;0;0;0;0;0;0;1;0;578;99;161;53;0;
669.69;3868;53;53;29;9.63;85;0;64;31;39;0;0;0.0;0.0;1.0;0;0;39;6.62;16.9;4.28;31.0;345;128;14.25;;;0;1;0;0;0;0;0;0;0;1;0;581;99;160;53;0;
670.11;3855;55;55;30;9.96;85;0;64;32;38;0;0;0.0;0.0;1.0;0;0;38;6.88;17.2;4.41;32.0;345;128;14.25;;;0;1;0;0;0;0;0;0;0;1;0;587;100;160;53;0;
670.52;3804;51;51;31;9.08;85;0;64;26;42;0;0;0.0;0.0;1.0;0;0;44;6.38;18.0;4.06;28.8;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;572;103;160;53;0;
670.92;4124;87;87;104;17;85;0;64;42;26;-2;0;0.0;0.0;1.0;0;0;28;10.88;60.5;7.28;58.9;345;128;12.54;;;0;1;0;0;0;0;0;0;0;1;0;701;249;161;53;0;
671.37;4137;88;88;103;17;85;0;64;42;26;-2;0;0.0;0.0;1.0;0;0;28;11.0;59.9;7.37;59.8;345;128;12.54;;;0;1;0;0;0;0;0;0;0;1;0;705;247;160;53;0;
671.76;4188;88;88;103;18;85;0;64;42;26;-2;0;0.0;0.0;1.0;0;0;28;11.0;59.6;7.46;61.4;345;128;12.54;;;0;1;0;0;0;0;0;0;0;1;0;708;246;160;53;0;
671.96;4239;88;88;102;18;85;0;64;42;26;-2;0;0.0;0.0;1.0;0;0;28;11.0;59.3;7.49;62.4;345;128;12.54;;;0;1;0;0;0;0;0;0;0;1;0;711;245;160;53;0;
672.38;4316;87;87;101;17;86;0;64;41;27;-2;0;0.0;0.0;1.0;0;0;29;10.88;58.7;7.41;62.8;345;128;12.06;;;0;1;0;0;0;0;0;0;0;1;0;712;243;159;53;0;
672.82;4354;88;88;98;18;86;0;64;41;27;-2;0;0.0;0.0;1.0;0;0;29;11.0;57.0;7.54;64.5;345;128;12.06;;;0;1;0;0;0;0;0;0;0;1;0;716;237;159;53;0;
673.2;4431;87;87;96;18;86;0;64;41;27;-2;0;0.0;0.0;1.0;0;0;29;10.88;55.8;7.45;64.8;345;128;12.06;;;0;1;0;0;0;0;0;0;0;1;0;717;233;159;53;0;
673.62;4521;86;86;96;17;86;0;64;40;28;-2;0;0.0;0.0;1.0;0;0;30;10.75;55.5;7.41;65.7;345;128;12.06;;;0;1;0;0;0;0;0;0;0;1;0;718;232;159;53;0;
674.05;4508;86;86;95;18;86;0;64;40;28;-2;0;0.0;0.0;1.0;0;0;30;10.75;55.2;7.46;66.0;345;128;12.06;;;0;1;0;0;0;0;0;0;0;1;0;719;231;159;53;0;
674.22;4572;86;86;95;17;86;0;64;40;28;-2;0;0.0;0.0;1.0;0;0;30;10.75;54.9;7.38;66.2;345;128;12.06;;;0;1;0;0;0;0;0;0;0;1;0;721;230;159;53;0;
674.67;4623;85;85;94;17;87;0;64;40;28;-2;0;0.0;0.0;1.0;0;0;30;10.62;54.4;7.31;66.2;345;128;12.06;;;0;1;0;0;0;0;0;0;0;1;0;721;228;158;53;0;
675.08;4675;86;86;93;18;86;0;64;40;28;-2;0;0.0;0.0;1.0;0;0;30;10.75;53.8;7.44;68.3;345;128;12.06;;;0;1;0;0;0;0;0;0;0;1;0;725;226;159;53;0;
675.49;4675;85;85;92;17;87;0;64;40;28;-2;0;0.0;0.0;1.0;0;0;30;10.62;53.2;7.41;67.9;345;128;12.06;;;0;1;0;0;0;0;0;0;0;1;0;724;224;158;53;0;
675.91;4713;84;84;91;17;86;0;64;40;28;-2;0;0.0;0.0;1.0;0;0;30;10.5;52.9;7.36;68.0;345;128;12.46;;;0;1;0;0;0;0;0;0;0;1;0;726;223;159;53;0;
676.32;4764;83;83;91;17;86;0;64;40;29;-2;0;0.0;0.0;1.0;0;0;30;10.38;52.6;7.34;68.6;345;128;11.83;;;0;1;0;0;0;0;0;0;0;1;0;724;222;159;53;0;
676.51;4815;83;83;90;17;86;0;64;39;29;-2;0;0.0;0.0;1.0;0;0;31;10.38;52.3;7.26;68.5;345;128;11.83;;;0;1;0;0;0;0;0;0;0;1;0;726;221;159;52;0;
676.94;4867;83;83;90;18;86;0;64;40;28;-2;0;0.0;0.0;1.0;0;0;30;10.38;52.3;7.43;71.0;345;128;11.83;;;0;1;0;0;0;0;0;0;0;1;0;729;221;159;52;0;
677.34;4867;83;83;90;17;86;0;64;39;29;-2;0;0.0;0.0;1.0;0;0;31;10.38;52.0;7.39;70.6;345;128;11.83;;;0;1;0;0;0;0;0;0;0;1;0;730;220;159;52;0;
677.76;4931;83;83;87;17;86;0;64;39;29;-2;0;0.0;0.0;1.0;0;0;31;10.38;50.6;7.39;71.5;345;128;11.83;;;0;1;0;0;0;0;0;0;0;1;0;732;215;159;52;0;
678.16;4905;74;74;58;15;86;0;64;37;32;-1;0;0.0;0.0;1.0;0;0;33;9.25;33.7;6.55;62.5;345;128;12.06;;;0;1;0;0;0;0;0;0;0;1;0;704;157;159;52;0;
678.58;4841;47;47;30;8.98;85;0;64;30;40;0;0;0.0;0.0;1.0;0;0;40;5.88;17.4;4.02;36.2;345;128;13.84;;;0;1;0;0;0;0;0;0;0;1;0;599;101;160;52;0;
678.8;4585;21;21;14;4.48;85;0;64;25;45;0;0;0.0;0.0;1.0;0;0;45;2.62;8.1;2.22;17.1;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;450;69;161;52;0;
679.22;4854;58;58;44;11;85;0;64;33;36;0;0;0.0;0.0;1.0;0;0;37;7.25;25.3;4.93;45.5;345;128;12.89;;;0;1;0;0;0;0;0;0;0;1;0;644;128;161;52;0;
679.62;4931;83;83;115;18;85;0;64;40;28;-2;0;0.0;0.0;1.0;0;0;30;10.38;66.9;7.44;72.0;345;128;11.83;;;0;1;0;0;0;0;0;0;0;1;0;734;271;161;52;0;
680.03;5033;84;84;106;18;85;0;64;39;29;-2;0;0.0;0.0;1.0;0;0;31;10.5;61.6;7.47;73.9;345;128;11.83;;;0;1;0;0;0;0;0;0;0;1;0;739;253;160;52;0;
680.44;5020;84;84;104;18;85;0;64;40;28;-2;0;0.0;0.0;1.0;0;0;30;10.5;60.5;7.45;73.5;345;128;11.83;;;0;1;0;0;0;0;0;0;0;1;0;739;249;161;52;0;
680.84;5072;83;83;102;17;85;0;64;39;29;-2;0;0.0;0.0;1.0;0;0;31;10.38;59.3;7.39;73.6;345;128;11.83;;;0;1;0;0;0;0;0;0;0;1;0;739;245;160;52;0;
681.08;5136;83;83;96;17;85;0;64;38;30;-2;0;0.0;0.0;1.0;0;0;32;10.38;55.8;7.4;74.6;345;128;11.61;;;0;1;0;0;0;0;0;0;0;1;0;742;233;160;52;0;
681.49;5225;82;82;95;17;85;0;64;38;30;-2;0;0.0;0.0;1.0;0;0;32;10.25;55.2;7.39;75.8;345;128;11.61;;;0;1;0;0;0;0;0;0;0;1;0;743;231;160;52;0;
681.87;5200;83;83;95;17;85;0;64;38;30;-2;0;0.0;0.0;1.0;0;0;32;10.38;54.9;7.4;75.5;345;128;11.61;;;0;1;0;0;0;0;0;0;0;1;0;745;230;160;52;0;
682.31;5289;83;83;95;18;85;0;64;38;30;-2;0;0.0;0.0;1.0;0;0;32;10.38;54.9;7.45;77.4;345;128;11.61;;;0;1;0;0;0;0;0;0;0;1;0;747;230;160;52;0;
682.71;5302;83;83;95;18;86;0;64;38;30;-2;0;0.0;0.0;1.0;0;0;32;10.38;54.9;7.44;77.4;345;128;11.61;;;0;1;0;0;0;0;0;0;0;1;0;748;230;159;52;0;
683.11;5302;82;82;94;17;86;0;64;38;30;-2;0;0.0;0.0;1.0;0;0;32;10.25;54.7;7.39;76.9;345;128;11.61;;;0;1;0;0;0;0;0;0;0;1;0;747;229;159;52;0;
683.31;5353;82;82;95;17;86;0;64;38;30;-2;0;0.0;0.0;1.0;0;0;32;10.25;54.9;7.36;77.3;345;128;11.61;;;0;1;0;0;0;0;0;0;0;1;0;748;230;159;52;0;
683.73;5405;82;82;94;17;86;0;64;38;30;-2;0;0.0;0.0;1.0;0;0;32;10.25;54.7;7.4;78.5;345;128;11.61;;;0;1;0;0;0;0;0;0;0;1;0;751;229;159;52;0;
684.12;5430;82;82;94;18;86;0;64;38;30;-2;0;0.0;0.0;1.0;0;0;32;10.25;54.4;7.43;79.2;345;128;11.61;;;0;1;0;0;0;0;0;0;0;1;0;750;228;159;51;0;
684.55;5020;23;23;0;4.88;85;0;64;31;25;-1;0;0.0;0.0;1.0;0;0;39;2.88;0.0;2.38;20.4;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;470;41;160;51;0;
684.98;4905;7;7;0;2.12;84;0;64;65;25;0;0;0.0;0.0;1.0;0;0;5;0.88;0.0;1.27;8.7;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;296;41;162;51;0;
685.39;4867;7;7;0;2.11;83;0;64;65;25;0;0;0.0;0.0;1.0;0;0;5;0.88;0.0;1.26;8.6;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;282;41;163;51;0;
685.79;4790;7;7;0;2.1;82;0;64;65;25;0;0;0.0;0.0;1.0;0;0;5;0.88;0.0;1.25;8.4;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;277;41;164;51;0;
686.01;4739;7;7;0;2.1;82;0;64;65;25;0;0;0.0;0.0;1.0;0;0;5;0.88;0.0;1.25;8.3;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;279;41;164;51;0;
686.43;4585;7;7;0;2.1;82;0;64;65;25;0;0;0.0;0.0;1.0;0;0;5;0.88;0.0;1.25;8.0;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;276;41;164;51;0;
686.82;4418;7;7;0;2.1;82;0;64;65;25;0;0;0.0;0.0;1.0;0;0;5;0.88;0.0;1.25;7.7;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;273;41;165;51;0;
687.25;4316;7;7;0;2.08;81;0;64;65;25;0;0;0.0;0.0;1.0;0;0;5;0.88;0.0;1.24;7.5;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;274;41;166;51;0;
687.66;4252;7;7;0;2.1;82;0;64;65;25;0;0;0.0;0.0;1.0;0;0;5;0.88;0.0;1.25;7.4;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;273;41;165;51;0;
687.89;4188;7;7;0;2.08;81;0;64;65;25;0;0;0.0;0.0;1.0;0;0;5;0.88;0.0;1.24;7.3;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;274;41;166;51;0;
688.28;4098;7;7;0;2.08;81;0;64;65;25;0;0;0.0;0.0;1.0;0;0;5;0.88;0.0;1.24;7.1;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;269;41;166;51;0;
688.71;4085;18;18;13;3.87;82;0;64;29;41;0;0;0.0;0.0;1.0;0;0;41;2.25;7.6;1.96;13.2;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;405;67;165;51;0;
689.14;4239;33;33;23;6.28;83;0;64;25;45;0;0;0.0;0.0;1.0;0;0;45;4.12;13.1;2.93;22.2;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;510;86;163;51;0;
689.53;4367;43;43;28;7.92;84;0;64;26;44;0;0;0.0;0.0;1.0;0;0;44;5.38;16.0;3.59;28.8;345;128;14.25;;;0;1;0;0;0;0;0;0;0;1;0;560;96;162;51;0;
689.93;4303;43;43;28;7.93;85;0;64;26;44;0;0;0.0;0.0;1.0;0;0;44;5.38;16.0;3.6;28.4;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;559;96;161;51;0;
690.15;4303;42;42;28;7.83;85;0;64;26;44;0;0;0.0;0.0;1.0;0;0;44;5.25;16.0;3.56;28.1;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;556;96;160;51;0;
690.57;4316;42;42;28;7.82;86;0;64;26;44;0;0;0.0;0.0;1.0;0;0;44;5.25;16.0;3.56;28.1;345;128;14.25;;;0;1;0;0;0;0;0;0;0;1;0;555;96;159;51;0;
690.96;4354;43;43;28;8.02;86;0;64;26;44;0;0;0.0;0.0;1.0;0;0;44;5.38;16.0;3.64;29.1;345;128;14.25;;;0;1;0;0;0;0;0;0;0;1;0;562;96;159;51;0;
691.38;4457;63;63;41;12;85;0;64;35;35;0;0;0.0;0.0;1.0;0;0;35;7.88;23.8;5.24;44.7;345;128;13.25;;;0;1;0;0;0;0;0;0;0;1;0;645;123;160;51;0;
691.8;4431;55;55;37;10;86;0;64;33;37;0;0;0.0;0.0;1.0;0;0;37;6.88;21.2;4.57;38.2;345;128;13.63;;;0;1;0;0;0;0;0;0;0;1;0;616;114;159;51;0;
692.21;4649;85;85;123;17;85;0;64;41;28;-1;0;0.0;0.0;1.0;0;0;29;10.62;71.2;7.35;67.1;345;128;12.06;;;0;1;0;0;0;0;0;0;0;1;0;722;286;161;51;0;
692.43;4687;86;86;114;18;86;0;64;40;28;-2;0;0.0;0.0;1.0;0;0;30;10.75;66.3;7.51;69.1;345;128;12.06;;;0;1;0;0;0;0;0;0;0;1;0;726;269;159;51;0;
692.83;4739;86;86;112;18;85;0;64;40;28;-2;0;0.0;0.0;1.0;0;0;30;10.75;65.1;7.49;69.7;345;128;11.61;;;0;1;0;0;0;0;0;0;0;1;0;730;265;160;51;0;
693.23;4803;85;85;111;18;86;0;64;40;28;-2;0;0.0;0.0;1.0;0;0;30;10.62;64.5;7.47;70.4;345;128;11.61;;;0;1;0;0;0;0;0;0;0;1;0;732;263;159;51;0;
693.64;4854;84;84;108;18;85;0;64;40;28;-2;0;0.0;0.0;1.0;0;0;30;10.5;62.8;7.51;71.6;345;128;11.83;;;0;1;0;0;0;0;0;0;0;1;0;732;257;160;51;0;
694.08;4905;85;85;108;18;85;0;64;40;28;-2;0;0.0;0.0;1.0;0;0;30;10.62;62.5;7.58;73.1;345;128;11.61;;;0;1;0;0;0;0;0;0;0;1;0;737;256;160;51;0;
694.51;4931;83;83;87;17;85;0;64;39;29;-2;0;0.0;0.0;1.0;0;0;31;10.38;50.3;7.34;71.0;345;128;11.83;;;0;1;0;0;0;0;0;0;0;1;0;732;214;160;51;0;
694.71;5020;81;81;82;17;85;0;64;39;29;-2;0;0.0;0.0;1.0;0;0;31;10.12;47.4;7.28;71.7;345;128;11.83;;;0;1;0;0;0;0;0;0;0;1;0;731;204;160;50;0;
695.11;5020;82;82;82;17;85;0;64;39;29;-2;0;0.0;0.0;1.0;0;0;31;10.25;47.4;7.3;71.9;345;128;11.83;;;0;1;0;0;0;0;0;0;0;1;0;733;204;160;50;0;
695.51;5072;80;80;80;17;86;0;64;39;29;-2;0;0.0;0.0;1.0;0;0;31;10.0;46.2;7.14;70.9;345;128;11.83;;;0;1;0;0;0;0;0;0;0;1;0;729;200;159;50;0;
695.92;4931;52;52;33;10;86;0;64;36;36;2;0;0.0;0.0;1.0;0;0;34;6.5;19.2;4.62;43.0;345;128;13.84;;;0;1;0;0;0;0;0;0;0;1;0;627;107;159;50;0;
696.35;4585;8;8;0;2.36;85;0;64;39;25;0;0;0.0;0.0;1.0;0;0;31;1.0;0.0;1.37;9.0;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;315;41;162;50;0;
696.76;4572;7;7;0;2.11;83;0;64;65;25;0;0;0.0;0.0;1.0;0;0;5;0.88;0.0;1.26;8.0;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;282;41;163;50;0;
696.96;4534;7;7;0;2.1;82;0;64;65;25;0;0;0.0;0.0;1.0;0;0;5;0.88;0.0;1.25;7.9;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;276;41;164;50;0;
697.4;4406;10;10;4;2.62;82;0;64;30;40;0;0;0.0;0.0;1.0;0;0;40;1.25;2.0;1.46;9.6;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;336;48;165;50;0;
697.8;4482;18;18;12;3.82;82;0;64;29;41;0;0;0.0;0.0;1.0;0;0;41;2.25;7.0;1.94;14.3;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;416;65;165;50;0;
698.19;4508;23;23;15;4.72;82;0;64;25;45;0;0;0.0;0.0;1.0;0;0;45;2.88;8.4;2.3;17.7;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;460;70;164;50;0;
698.65;4521;25;25;16;4.98;83;0;64;25;45;0;0;0.0;0.0;1.0;0;0;45;3.12;9.0;2.41;18.8;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;471;72;164;50;0;
699.04;4457;28;28;19;5.48;83;0;64;25;45;0;0;0.0;0.0;1.0;0;0;45;3.5;10.8;2.61;20.4;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;491;78;163;50;0;
699.24;4534;34;34;22;6.38;83;0;64;25;45;0;0;0.0;0.0;1.0;0;0;45;4.25;12.5;2.97;24.1;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;526;84;163;50;0;
699.67;4534;31;31;21;5.97;84;0;64;25;45;0;0;0.0;0.0;1.0;0;0;45;3.88;12.2;2.81;22.6;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;510;83;162;50;0;
700.06;4406;20;20;14;4.28;83;0;64;25;45;0;0;0.0;0.0;1.0;0;0;45;2.5;7.8;2.13;15.7;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;435;68;163;50;0;
700.46;4406;24;24;15;4.81;83;0;64;25;45;0;0;0.0;0.0;1.0;0;0;45;3.0;8.4;2.34;17.7;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;458;70;163;50;0;
700.89;4380;26;26;15;5.1;84;0;64;25;45;0;0;0.0;0.0;1.0;0;0;45;3.25;8.7;2.46;18.6;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;471;71;162;50;0;
701.28;4380;29;29;19;5.62;84;0;64;25;45;0;0;0.0;0.0;1.0;0;0;45;3.62;10.8;2.67;20.5;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;492;78;162;50;0;
701.53;4457;31;31;20;5.88;85;0;64;25;45;0;0;0.0;0.0;1.0;0;0;45;3.88;11.3;2.78;21.8;345;128;14.7;;;0;1;0;0;0;0;0;0;0;1;0;502;80;161;50;0;
701.93;4175;8;8;0;2.28;83;0;64;42;25;0;0;0.0;0.0;1.0;0;0;28;1.0;0.0;1.33;7.9;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;298;41;163;50;0;
702.33;4073;7;7;0;2.1;82;0;64;65;25;0;0;0.0;0.0;1.0;0;0;5;0.88;0.0;1.25;7.1;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;278;41;164;50;0;
702.76;3957;7;7;0;2.1;82;0;64;65;25;0;0;0.0;0.0;1.0;0;0;5;0.88;0.0;1.25;6.9;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;276;41;164;50;0;
703.15;3855;7;7;0;2.08;81;0;64;65;25;0;0;0.0;0.0;1.0;0;0;5;0.88;0.0;1.24;6.7;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;272;41;166;50;0;
703.58;3816;7;7;0;2.12;82;0;64;65;25;0;0;0.0;0.0;1.0;0;0;5;0.88;0.0;1.26;6.7;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;275;41;165;50;0;
703.96;3765;7;7;0;2.12;82;0;64;65;25;0;0;0.0;0.0;1.0;0;0;5;0.88;0.0;1.26;6.7;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;274;41;165;50;0;
704.17;3663;7;7;0;2.17;82;0;64;65;25;0;0;0.0;0.0;1.0;0;0;5;0.88;0.0;1.28;6.6;345;128;14.7;;;0;1;0;0;0;1;0;0;0;1;0;274;41;165;50;0;
704.59;3419;7;7;0;2.17;82;0;63;65;25;0;0;0.0;0.0;1.0;0;0;5;0.88;0.0;1.28;6.2;345;128;14.82;;;0;1;0;0;0;1;0;0;0;1;0;271;41;165;50;0;
705.0;3266;7;7;0;2.22;82;0;63;65;25;0;0;0.0;0.0;1.0;0;0;5;0.88;0.0;1.3;6.0;345;128;14.82;;;0;1;0;0;0;1;0;0;0;1;0;271;41;165;50;0;
705.41;3112;8;8;0;2.27;82;0;63;65;25;0;0;0.0;0.0;1.0;0;0;5;1.0;0.0;1.32;5.9;345;128;14.82;;;0;1;0;0;0;1;0;0;0;1;0;269;41;165;50;0;
705.81;2946;8;8;0;2.32;82;0;62;65;25;0;0;0.0;0.0;1.0;0;0;5;1.0;0.0;1.34;5.7;345;128;14.93;;;0;1;0;0;0;1;0;0;0;1;0;270;41;165;50;0;
706.24;2971;8;8;0;2.35;82;0;62;65;25;0;0;0.0;0.0;1.0;0;0;5;1.0;0.0;1.35;5.8;345;128;14.93;;;0;1;0;0;0;1;0;0;0;1;0;269;41;165;50;0;
706.46;2818;9;9;0;2.42;84;0;62;65;25;0;0;0.0;0.0;1.0;0;0;5;1.12;0.0;1.39;5.7;345;128;14.93;;;0;1;0;0;0;1;0;0;0;1;0;271;41;162;50;0;
706.87;2805;8;8;0;2.37;84;0;62;65;25;0;0;0.0;0.0;1.0;0;0;5;1.0;0.0;1.37;5.5;345;128;14.93;;;0;1;0;0;0;1;0;0;0;1;0;265;41;163;50;0;
707.3;2715;19;19;7;4.08;85;0;62;29;42;0;0;0.0;0.0;1.0;0;0;41;2.38;3.8;2.06;9.2;345;128;14.93;;;0;1;0;0;0;0;0;0;0;1;0;358;54;161;50;0;
707.71;2971;21;21;7;4.36;82;0;62;26;44;0;0;0.0;0.0;1.0;0;0;44;2.62;3.8;2.15;10.8;345;128;14.93;;;0;1;0;0;0;0;0;0;0;1;0;381;54;164;50;0;
708.1;3381;86;86;102;16;85;0;64;47;22;-1;0;0.0;0.0;1.0;0;0;23;10.75;59.3;6.94;45.9;345;128;12.71;;;0;1;0;0;0;0;0;0;0;1;0;652;245;161;50;0;
708.53;3548;87;87;94;17;85;0;64;44;24;-2;0;0.0;0.0;1.0;0;0;26;10.88;54.4;7.1;49.3;345;128;12.71;;;0;1;0;0;0;0;0;0;0;1;0;666;228;160;50;0;
708.73;3663;90;90;147;18;85;0;64;42;26;-2;0;0.0;0.0;1.0;0;0;28;11.25;85.2;7.46;53.7;345;128;12.71;;;0;1;0;0;0;0;0;0;0;1;0;680;334;160;50;0;
