время_с;Обороты;Нагрузка (сглаж.);Расход мгновенный;ALPHA;Впрыск расчёт;Впрыск РЕАЛ (форс);Указатель карты hi;Указатель карты lo;Карта топлива вернула;TPS дроссель;TPS открытие;Обогащ. ускорения;Флаг TPS;VE выбранное;Ktps выбранное;Флаг ХХ/газ;Банк концевиков;Флаги угла;Замкнутый цикл;УОЗ финал сырьё;УОЗ карта;Цель ХХ;АЦП ch0 MAF;АЦП ch1 напряжение;АЦП ch2 темп ОЖ;АЦП ch3 O2;peek ($1600);УОЗ_°BTDC;TP_%8;AFR_цель;AFR_факт;поправка_VE;давление_кПа;Загрузка_форс_%;Газ_%;K_форс;КМ
302.11;781;27;27;1.0;1.32;2.74;22;0;66;43;0;0;0;0.0;0.0;140;127;69;56;55;15;89;256;162;59;1;;15;3.38;14.47;;;;1.8;0.3;345;63
302.53;820;27;27;1.0;1.3;2.71;22;0;66;43;0;0;0;0.0;0.0;140;127;69;56;55;15;88;256;163;59;0;;15;3.38;14.47;;;;1.9;0.3;345;63
302.92;756;27;27;1.0;1.3;2.7;22;0;66;43;0;0;0;0.0;0.0;140;127;69;24;55;15;88;254;163;59;1;;15;3.38;14.47;;;;1.7;0.3;345;63
303.13;820;27;27;1.0;1.31;2.74;22;0;66;43;0;0;0;0.0;0.0;140;127;69;40;55;15;87;257;164;59;1;;15;3.38;14.47;;;;1.9;0.3;345;63
303.53;730;28;28;1.0;1.35;2.83;22;0;66;43;0;0;0;0.0;0.0;140;127;69;8;55;15;88;257;164;59;1;;15;3.5;14.47;;;;1.7;0.3;345;63
303.94;781;27;27;1.0;1.3;2.71;22;0;66;43;0;0;0;0.0;0.0;140;127;69;8;55;15;87;257;164;59;0;;15;3.38;14.47;;;;1.8;0.3;345;63
304.32;756;28;28;1.0;1.34;2.8;22;0;66;43;0;0;0;0.0;0.0;140;127;69;40;55;15;88;257;163;59;1;;15;3.5;14.47;;;;1.8;0.3;345;63
304.72;756;28;28;1.0;1.34;2.81;22;0;66;43;0;0;0;0.0;0.0;140;127;69;24;55;15;89;258;162;59;0;;15;3.5;14.47;;;;1.8;0.3;345;63
305.14;832;28;28;1.0;1.34;2.8;22;0;66;43;0;0;0;0.0;0.0;140;127;69;40;55;15;88;260;163;59;0;;15;3.5;14.47;;;;1.9;0.3;345;63
305.53;756;28;28;1.0;1.34;2.8;22;0;66;43;0;0;0;0.0;0.0;140;127;69;24;55;15;88;260;163;58;0;;15;3.5;14.47;;;;1.8;0.3;345;63
305.93;807;27;27;1.0;1.32;2.75;22;0;66;43;0;0;0;0.0;0.0;140;127;69;56;55;15;88;261;163;59;0;;15;3.38;14.47;;;;1.8;0.3;345;63
306.33;832;28;28;1.0;1.34;2.81;22;0;66;43;0;0;0;0.0;0.0;140;127;69;8;55;15;88;262;163;58;0;;15;3.5;14.47;;;;1.9;0.3;345;63
306.75;948;23;23;1.0;1.15;2.33;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;87;257;165;59;0;;15;2.88;14.47;;;;1.8;0.3;345;63
307.14;973;22;22;1.0;1.14;2.29;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;87;258;165;59;0;;15;2.75;14.7;;;;1.9;0.3;345;63
307.54;986;22;22;1.0;1.12;2.27;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;87;255;164;59;0;;15;2.75;14.7;;;;1.9;0.3;345;63
307.94;922;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;87;249;164;58;0;;15;2.62;14.7;;;;1.7;0.3;345;63
308.35;948;21;21;1.0;1.09;2.19;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;87;246;165;58;0;;15;2.62;14.7;;;;1.7;0.3;345;63
308.75;884;22;22;1.0;1.12;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;245;165;58;1;;15;2.75;14.7;;;;1.7;0.3;345;63
309.15;884;21;21;1.0;1.12;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;90;245;161;58;1;;15;2.62;14.7;;;;1.6;0.3;345;63
309.35;832;22;22;1.0;1.13;2.28;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;244;164;58;1;;15;2.75;14.7;;;;1.6;0.3;345;63
309.76;845;21;21;1.0;1.11;2.24;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;242;164;58;1;;15;2.62;14.7;;;;1.6;0.3;345;63
310.17;871;21;21;1.0;1.11;2.24;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;241;165;58;1;;15;2.62;14.7;;;;1.6;0.3;345;63
310.56;935;21;21;1.0;1.1;2.2;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;88;242;163;58;1;;15;2.62;14.7;;;;1.7;0.3;345;63
310.95;871;22;22;1.0;1.12;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;241;165;58;1;;15;2.75;14.7;;;;1.6;0.3;345;63
311.36;884;20;20;1.0;1.08;2.17;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;87;240;165;58;1;;15;2.5;14.7;;;;1.6;0.3;345;63
311.77;832;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;86;240;166;58;1;;15;2.62;14.7;;;;1.5;0.3;345;63
312.18;820;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;87;240;165;58;1;;15;2.62;14.7;;;;1.5;0.3;345;63
312.58;845;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;240;166;58;1;;15;2.62;14.7;;;;1.6;0.3;345;63
312.98;820;21;21;1.0;1.1;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;239;166;58;1;;15;2.62;14.7;;;;1.5;0.3;345;63
313.38;845;21;21;1.0;1.08;2.18;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;237;166;58;1;;15;2.62;14.7;;;;1.5;0.3;345;63
313.77;871;21;21;1.0;1.1;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;238;166;58;1;;15;2.62;14.7;;;;1.6;0.3;345;63
314.17;845;21;21;1.0;1.1;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;238;166;58;1;;15;2.62;14.7;;;;1.6;0.3;345;63
314.58;807;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;237;166;58;1;;15;2.62;14.7;;;;1.5;0.3;345;63
314.98;781;22;22;1.0;1.12;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;87;237;165;58;1;;15;2.75;14.7;;;;1.5;0.3;345;63
315.38;871;21;21;1.0;1.09;2.19;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;86;237;166;58;1;;15;2.62;14.7;;;;1.6;0.3;345;63
315.59;845;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;237;166;58;1;;15;2.62;14.7;;;;1.6;0.3;345;63
315.99;781;22;22;1.0;1.12;2.27;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;237;166;58;1;;15;2.75;14.7;;;;1.5;0.3;345;63
316.38;807;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;87;236;165;58;1;;15;2.62;14.7;;;;1.5;0.3;345;63
316.78;820;20;20;1.0;1.08;2.16;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;87;235;165;58;1;;15;2.5;14.7;;;;1.5;0.3;345;63
317.19;807;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;236;166;58;1;;15;2.62;14.7;;;;1.5;0.3;345;63
317.59;871;22;22;1.0;1.12;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;237;165;58;1;;15;2.75;14.7;;;;1.6;0.3;345;63
318.0;820;21;21;1.0;1.12;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;237;165;58;1;;15;2.62;14.7;;;;1.5;0.3;345;63
318.4;781;22;22;1.0;1.12;2.27;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;237;165;58;1;;15;2.75;14.7;;;;1.5;0.3;345;63
318.79;820;21;21;1.0;1.09;2.2;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;237;166;58;1;;15;2.62;14.7;;;;1.5;0.3;345;63
319.2;871;21;21;1.0;1.09;2.2;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;237;166;58;1;;15;2.62;14.7;;;;1.6;0.3;345;63
319.6;781;22;22;1.0;1.13;2.28;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;237;165;58;1;;15;2.75;14.7;;;;1.5;0.3;345;63
320.01;807;21;21;1.0;1.12;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;87;237;165;58;1;;15;2.62;14.7;;;;1.5;0.3;345;63
320.4;832;21;21;1.0;1.1;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;235;166;58;1;;15;2.62;14.7;;;;1.5;0.3;345;63
320.82;756;22;22;1.0;1.14;2.3;22;0;64;43;0;0;0;0.0;0.0;156;127;69;8;55;15;86;237;166;58;1;;15;2.75;14.7;;;;1.4;0.3;345;63
321.22;807;22;22;1.0;1.12;2.27;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;236;166;58;1;;15;2.75;14.7;;;;1.5;0.3;345;63
321.6;768;22;22;1.0;1.14;2.3;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;237;166;58;1;;15;2.75;14.7;;;;1.5;0.3;345;63
321.82;820;23;23;1.0;1.15;2.33;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;86;240;166;58;1;;15;2.88;14.47;;;;1.6;0.3;345;63
322.23;756;23;23;1.0;1.16;2.37;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;85;241;167;58;1;;15;2.88;14.47;;;;1.5;0.3;345;63
322.63;807;22;22;1.0;1.14;2.3;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;241;167;58;1;;15;2.75;14.7;;;;1.5;0.3;345;63
323.03;845;21;21;1.0;1.1;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;85;241;167;58;1;;15;2.62;14.7;;;;1.6;0.3;345;63
323.42;832;22;22;1.0;1.12;2.27;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;239;166;58;1;;15;2.75;14.7;;;;1.6;0.3;345;63
323.83;884;22;22;1.0;1.13;2.29;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;241;166;58;1;;15;2.75;14.7;;;;1.7;0.3;345;63
324.22;820;22;22;1.0;1.12;2.26;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;86;240;166;58;1;;15;2.75;14.7;;;;1.5;0.3;345;63
324.65;871;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;240;166;58;1;;15;2.62;14.7;;;;1.6;0.3;345;63
325.04;807;22;22;1.0;1.12;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;87;240;166;58;1;;15;2.75;14.7;;;;1.5;0.3;345;63
325.44;820;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;87;240;165;58;1;;15;2.62;14.7;;;;1.5;0.3;345;63
325.84;807;22;22;1.0;1.12;2.27;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;240;165;58;1;;15;2.75;14.7;;;;1.5;0.3;345;63
326.24;807;22;22;1.0;1.12;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;87;239;164;58;1;;15;2.75;14.7;;;;1.5;0.3;345;63
326.65;807;21;21;1.0;1.12;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;87;239;164;58;1;;15;2.62;14.7;;;;1.5;0.3;345;63
327.05;820;22;22;1.0;1.13;2.28;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;239;165;58;1;;15;2.75;14.7;;;;1.6;0.3;345;63
327.44;884;22;22;1.0;1.12;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;87;239;164;58;1;;15;2.75;14.7;;;;1.7;0.3;345;63
327.64;832;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;87;238;165;58;1;;15;2.62;14.7;;;;1.5;0.3;345;63
328.04;768;22;22;1.0;1.12;2.27;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;237;166;58;1;;15;2.75;14.7;;;;1.5;0.3;345;63
328.45;781;22;22;1.0;1.11;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;236;166;58;1;;15;2.75;14.7;;;;1.5;0.3;345;63
328.86;756;23;23;1.0;1.16;2.35;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;238;166;58;1;;15;2.88;14.47;;;;1.5;0.3;345;63
329.24;820;21;21;1.0;1.1;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;85;237;166;58;1;;15;2.62;14.7;;;;1.5;0.3;345;63
329.65;871;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;85;237;167;58;1;;15;2.62;14.7;;;;1.6;0.3;345;63
330.06;781;22;22;1.0;1.11;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;237;166;58;1;;15;2.75;14.7;;;;1.5;0.3;345;63
330.46;756;22;22;1.0;1.14;2.31;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;85;238;167;58;1;;15;2.75;14.7;;;;1.5;0.3;345;63
330.85;768;22;22;1.0;1.14;2.31;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;236;166;58;1;;15;2.75;14.7;;;;1.5;0.3;345;63
331.26;756;22;22;1.0;1.12;2.27;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;236;166;58;1;;15;2.75;14.7;;;;1.4;0.3;345;63
331.65;820;22;22;1.0;1.12;2.27;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;236;166;58;1;;15;2.75;14.7;;;;1.6;0.3;345;63
332.06;781;22;22;1.0;1.12;2.27;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;236;166;58;1;;15;2.75;14.7;;;;1.5;0.3;345;63
332.45;807;22;22;1.0;1.11;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;236;166;58;1;;15;2.75;14.7;;;;1.5;0.3;345;63
332.86;768;22;22;1.0;1.13;2.29;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;236;166;58;1;;15;2.75;14.7;;;;1.5;0.3;345;63
333.27;884;21;21;1.0;1.09;2.19;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;236;166;58;1;;15;2.62;14.7;;;;1.6;0.3;345;63
333.66;832;21;21;1.0;1.09;2.2;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;236;166;58;1;;15;2.62;14.7;;;;1.5;0.3;345;63
333.87;781;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;87;235;165;58;1;;15;2.62;14.7;;;;1.5;0.3;345;63
334.28;845;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;87;236;165;58;1;;15;2.62;14.7;;;;1.6;0.3;345;63
334.67;832;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;88;235;163;58;1;;15;2.62;14.7;;;;1.5;0.3;345;63
335.08;781;21;21;1.0;1.11;2.24;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;235;165;58;1;;15;2.62;14.7;;;;1.5;0.3;345;63
335.48;807;22;22;1.0;1.12;2.27;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;235;165;58;1;;15;2.75;14.7;;;;1.5;0.3;345;63
335.87;768;22;22;1.0;1.12;2.27;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;87;235;165;58;1;;15;2.75;14.7;;;;1.4;0.3;345;63
336.26;807;22;22;1.0;1.14;2.29;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;88;234;163;58;1;;15;2.75;14.7;;;;1.5;0.3;345;63
336.68;807;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;87;235;165;58;1;;15;2.62;14.7;;;;1.5;0.3;345;63
337.09;820;21;21;1.0;1.1;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;234;166;58;1;;15;2.62;14.7;;;;1.5;0.3;345;63
337.49;756;22;22;1.0;1.11;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;234;166;58;1;;15;2.75;14.7;;;;1.4;0.3;345;63
337.89;730;22;22;1.0;1.14;2.3;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;234;166;58;1;;15;2.75;14.7;;;;1.4;0.3;345;63
338.28;807;22;22;1.0;1.15;2.31;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;87;234;164;58;1;;15;2.75;14.7;;;;1.6;0.3;345;63
338.68;756;22;22;1.0;1.12;2.27;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;86;235;166;58;1;;15;2.75;14.7;;;;1.4;0.3;345;63
339.09;807;22;22;1.0;1.11;2.24;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;85;235;167;58;1;;15;2.75;14.7;;;;1.5;0.3;345;63
339.49;781;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;86;234;166;58;1;;15;2.62;14.7;;;;1.4;0.3;345;63
339.9;820;21;21;1.0;1.1;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;85;235;167;58;1;;15;2.62;14.7;;;;1.5;0.3;345;63
340.08;768;22;22;1.0;1.13;2.29;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;236;167;58;1;;15;2.75;14.7;;;;1.5;0.3;345;63
340.51;807;21;21;1.0;1.1;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;85;236;167;58;1;;15;2.62;14.7;;;;1.5;0.3;345;63
340.88;832;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;235;166;58;1;;15;2.62;14.7;;;;1.5;0.3;345;63
341.31;756;22;22;1.0;1.14;2.29;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;87;237;165;58;1;;15;2.75;14.7;;;;1.4;0.3;345;63
341.71;807;22;22;1.0;1.14;2.31;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;87;237;166;58;1;;15;2.75;14.7;;;;1.6;0.3;345;63
342.09;807;22;22;1.0;1.12;2.27;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;237;166;58;1;;15;2.75;14.7;;;;1.5;0.3;345;63
342.5;781;21;21;1.0;1.1;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;236;166;58;1;;15;2.62;14.7;;;;1.4;0.3;345;63
342.9;845;21;21;1.0;1.12;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;237;165;58;1;;15;2.62;14.7;;;;1.6;0.3;345;63
343.3;768;22;22;1.0;1.11;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;236;166;58;1;;15;2.75;14.7;;;;1.4;0.3;345;63
343.7;768;21;21;1.0;1.1;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;236;166;58;1;;15;2.62;14.7;;;;1.4;0.3;345;63
344.1;845;22;22;1.0;1.12;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;87;237;165;58;1;;15;2.75;14.7;;;;1.6;0.3;345;63
344.52;768;21;21;1.0;1.12;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;236;165;58;1;;15;2.62;14.7;;;;1.4;0.3;345;63
344.91;781;22;22;1.0;1.12;2.27;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;87;236;165;58;1;;15;2.75;14.7;;;;1.5;0.3;345;63
345.31;781;22;22;1.0;1.13;2.28;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;87;235;165;58;1;;15;2.75;14.7;;;;1.5;0.3;345;63
345.71;820;22;22;1.0;1.13;2.28;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;87;236;165;58;1;;15;2.75;14.7;;;;1.6;0.3;345;63
346.11;768;22;22;1.0;1.12;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;87;235;165;58;1;;15;2.75;14.7;;;;1.4;0.3;345;63
346.33;832;22;22;1.0;1.11;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;86;236;166;58;1;;15;2.75;14.7;;;;1.6;0.3;345;63
346.72;781;21;21;1.0;1.09;2.2;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;86;233;166;58;1;;15;2.62;14.7;;;;1.4;0.3;345;63
347.12;781;21;21;1.0;1.1;2.21;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;235;166;58;1;;15;2.62;14.7;;;;1.4;0.3;345;63
347.52;820;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;235;166;58;1;;15;2.62;14.7;;;;1.5;0.3;345;63
347.93;781;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;235;167;58;1;;15;2.62;14.7;;;;1.5;0.3;345;63
348.33;832;21;21;1.0;1.09;2.2;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;86;235;166;58;1;;15;2.62;14.7;;;;1.5;0.3;345;63
348.72;717;23;23;1.0;1.17;2.37;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;236;165;58;1;;15;2.88;14.47;;;;1.4;0.3;345;63
349.13;832;21;21;1.0;1.1;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;235;166;58;1;;15;2.62;14.7;;;;1.5;0.3;345;63
349.52;768;22;22;1.0;1.12;2.27;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;235;166;58;1;;15;2.75;14.7;;;;1.5;0.3;345;63
349.92;807;22;22;1.0;1.12;2.27;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;234;166;58;1;;15;2.75;14.7;;;;1.5;0.3;345;63
350.33;768;22;22;1.0;1.13;2.29;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;237;166;58;1;;15;2.75;14.7;;;;1.5;0.3;345;63
350.72;820;22;22;1.0;1.12;2.27;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;236;166;58;1;;15;2.75;14.7;;;;1.6;0.3;345;63
351.14;807;21;21;1.0;1.11;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;237;166;58;1;;15;2.62;14.7;;;;1.5;0.3;345;63
351.55;845;21;21;1.0;1.09;2.19;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;233;166;58;1;;15;2.62;14.7;;;;1.5;0.3;345;63
351.95;781;21;21;1.0;1.11;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;236;166;58;1;;15;2.62;14.7;;;;1.5;0.3;345;63
352.34;768;22;22;1.0;1.11;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;236;166;58;1;;15;2.75;14.7;;;;1.4;0.3;345;63
352.74;896;21;21;1.0;1.09;2.19;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;87;236;164;58;1;;15;2.62;14.7;;;;1.6;0.3;345;63
352.94;781;22;22;1.0;1.12;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;87;236;165;58;1;;15;2.75;14.7;;;;1.5;0.3;345;63
353.34;768;21;21;1.0;1.11;2.24;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;236;164;58;1;;15;2.62;14.7;;;;1.4;0.3;345;63
353.74;832;22;22;1.0;1.12;2.27;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;87;236;164;58;1;;15;2.75;14.7;;;;1.6;0.3;345;63
354.16;756;22;22;1.0;1.14;2.29;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;87;236;164;58;1;;15;2.75;14.7;;;;1.4;0.3;345;63
354.56;820;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;87;236;165;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
354.95;781;22;22;1.0;1.13;2.28;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;87;236;165;58;1;;15;2.75;14.7;;;;1.5;0.3;345;63
355.35;820;21;21;1.0;1.11;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;237;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
355.75;845;22;22;1.0;1.12;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;40;55;15;87;237;165;57;1;;15;2.75;14.7;;;;1.6;0.3;345;63
356.17;768;22;22;1.0;1.14;2.31;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;238;166;57;1;;15;2.75;14.7;;;;1.5;0.3;345;63
356.57;820;21;21;1.0;1.11;2.25;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;237;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
356.97;832;22;22;1.0;1.13;2.28;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;87;237;165;57;1;;15;2.75;14.7;;;;1.6;0.3;345;63
357.36;807;21;21;1.0;1.1;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;86;235;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
357.76;871;21;21;1.0;1.1;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;56;55;15;86;235;166;57;1;;15;2.62;14.7;;;;1.6;0.3;345;63
358.16;768;22;22;1.0;1.13;2.29;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;235;166;57;1;;15;2.75;14.7;;;;1.5;0.3;345;63
358.58;832;22;22;1.0;1.15;2.31;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;87;237;165;57;1;;15;2.75;14.7;;;;1.6;0.3;345;63
358.76;768;22;22;1.0;1.12;2.27;22;0;64;43;0;0;0;0.0;0.0;140;127;69;24;55;15;87;237;164;57;1;;15;2.75;14.7;;;;1.4;0.3;345;63
359.17;832;21;21;1.0;1.1;2.23;22;0;64;43;0;0;0;0.0;0.0;140;127;69;8;55;15;86;236;166;57;1;;15;2.62;14.7;;;;1.5;0.3;345;63
