Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;УОЗ сырьё;УОЗ из карты;Поправка угла по детонации, °;Давление, кПа;Расход (прослойка);VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
1952.76;1178;19;19;1;4.07;86;0;50;20;0;49;5;0.41;1.0;1.0;0;0;20;2.38;0.6;2.06;4.0;345;128;14.7;13.11;0.892;0;1;0;0;0;1;0;0;0;1;0;242;42;166;69;0;75
1953.17;1037;19;19;1;4.06;85;0;50;20;0;49;4;0.38;1.0;1.0;0;0;20;2.38;0.6;2.05;3.5;345;128;14.7;13.21;0.899;0;1;0;0;0;1;0;0;0;1;0;242;42;166;70;0;70
1953.59;999;20;20;1;4.25;86;0;50;20;0;50;4;0.41;1.0;1.0;0;0;20;2.5;0.6;2.13;3.5;345;128;14.7;13.21;0.899;0;1;0;0;0;1;0;0;0;1;0;251;42;166;71;0;76
1953.97;935;21;21;1;4.45;88;0;50;20;0;51;4;0.41;1.0;1.0;0;0;20;2.62;0.6;2.22;3.5;345;128;14.7;13.21;0.899;0;1;0;0;0;1;0;0;0;1;0;255;42;163;70;0;76
1954.38;922;22;22;1;4.61;87;0;50;20;0;52;4;0.44;1.0;1.0;0;0;20;2.75;0.6;2.28;3.5;345;128;14.7;13.01;0.885;0;1;0;0;0;1;0;0;0;1;0;267;42;165;71;0;74
1954.59;807;24;24;1;4.9;86;0;50;20;0;54;4;0.47;1.0;1.0;0;0;20;3.0;0.6;2.39;3.3;345;128;14.47;13.01;0.899;0;1;0;0;0;1;0;0;0;1;0;276;42;166;71;0;78
1954.98;730;24;24;1;5.0;86;0;50;20;0;54;4;0.47;1.0;1.0;0;0;20;3.0;0.6;2.43;3.0;345;128;14.47;13.01;0.899;0;1;0;0;0;1;0;0;0;1;0;282;42;166;70;0;82
1955.4;781;26;26;1;5.23;87;0;50;20;0;55;4;0.48;1.0;1.0;0;0;20;3.25;0.6;2.53;3.4;345;128;14.47;13.01;0.899;0;1;0;0;0;1;0;0;0;1;0;291;42;165;71;0;82
1955.8;781;26;26;1;5.28;87;0;50;20;0;55;4;0.48;1.0;1.0;0;0;20;3.25;0.6;2.55;3.4;345;128;14.47;13.01;0.899;0;1;0;0;0;1;0;0;0;1;0;286;42;164;71;0;74
1956.19;845;23;23;1;4.76;87;0;50;20;0;53;4;0.44;1.0;1.0;0;0;20;2.88;0.6;2.34;3.4;345;128;14.47;12.51;0.865;0;1;0;0;0;1;0;0;0;1;0;272;42;165;70;0;77
1956.59;730;24;24;1;5.03;87;0;50;20;0;54;4;0.47;1.0;1.0;0;0;20;3.0;0.6;2.45;3.1;345;128;14.47;12.51;0.865;0;1;0;0;0;1;0;0;0;1;0;281;42;165;70;0;82
1957.0;730;26;26;1;5.2;90;0;50;20;0;55;4;0.48;1.0;1.0;0;0;20;3.25;0.6;2.53;3.2;345;128;14.47;12.51;0.865;0;1;0;0;0;1;0;0;0;1;0;290;42;162;70;0;82
1957.4;845;29;29;1;5.66;89;0;50;20;0;56;5;0.5;1.0;1.0;0;0;20;3.62;0.6;2.71;4.0;345;128;14.47;13.01;0.899;0;1;0;0;0;1;0;0;0;1;0;295;42;162;70;0;83
1957.8;768;26;26;1;5.21;87;0;50;20;0;55;4;0.48;1.0;1.0;0;0;20;3.25;0.6;2.52;3.3;345;128;14.47;13.01;0.899;0;1;0;0;0;1;0;0;0;1;0;289;42;165;70;0;82
1958.22;820;26;26;1;5.26;87;0;50;20;0;55;4;0.48;1.0;1.0;0;0;20;3.25;0.6;2.54;3.6;345;128;14.47;12.51;0.865;0;1;0;0;0;1;0;0;0;1;0;289;42;165;70;0;82
1958.63;820;28;28;1;5.61;87;0;50;20;0;56;5;0.5;1.0;1.0;0;0;20;3.5;0.6;2.68;3.8;345;128;14.47;12.51;0.865;0;1;0;0;0;1;0;0;0;1;0;296;42;165;71;0;82
1959.04;768;27;27;1;5.48;87;0;50;20;0;56;5;0.51;1.0;1.0;0;0;20;3.38;0.6;2.63;3.5;345;128;14.47;12.51;0.865;0;1;0;0;0;1;0;0;0;1;0;294;42;166;71;0;76
1959.43;820;28;28;1;5.58;87;0;50;20;0;56;5;0.5;1.0;1.0;0;0;20;3.5;0.6;2.67;3.8;345;128;14.47;12.81;0.885;0;1;0;0;0;1;0;0;0;1;0;296;42;165;70;0;35
1959.83;845;28;28;1;5.58;87;0;50;20;0;56;5;0.5;1.0;1.0;0;0;20;3.5;0.6;2.67;3.9;345;128;14.47;12.81;0.885;0;1;0;0;0;1;0;0;0;1;0;293;42;165;70;0;82
1960.24;807;27;27;1;5.52;88;0;50;20;0;56;5;0.51;1.0;1.0;0;0;20;3.38;0.6;2.65;3.7;345;128;14.47;12.11;0.837;0;1;0;0;0;1;0;0;0;1;0;293;42;163;70;0;83
1960.44;807;28;28;1;5.61;87;0;50;20;0;56;5;0.51;1.0;1.0;0;0;20;3.5;0.6;2.68;3.8;345;128;14.47;12.11;0.837;0;1;0;0;0;1;0;0;0;1;0;295;42;165;69;0;82
1960.84;768;27;27;1;5.48;87;0;50;20;0;56;4;0.51;1.0;1.0;0;0;20;3.38;0.6;2.63;3.5;345;128;14.47;12.11;0.837;0;1;0;0;0;1;0;0;0;1;0;293;42;166;69;0;82
1961.24;781;28;28;1;5.58;87;0;50;20;0;56;5;0.51;1.0;1.0;0;0;20;3.5;0.6;2.67;3.6;345;128;14.47;12.61;0.871;0;1;0;0;0;1;0;0;0;1;0;298;42;166;69;0;76
1961.64;756;27;27;1;5.45;86;0;50;20;0;56;4;0.51;1.0;1.0;0;0;20;3.38;0.6;2.61;3.4;345;128;14.47;12.61;0.871;0;1;0;0;0;1;0;0;0;1;0;294;42;166;69;0;82
1962.05;768;28;28;1;5.56;87;0;50;20;0;56;5;0.51;1.0;1.0;0;0;20;3.5;0.6;2.66;3.6;345;128;14.47;12.61;0.871;0;1;0;0;0;1;0;0;0;1;0;296;42;165;69;0;83
1962.44;820;28;28;1;5.57;86;0;50;20;0;56;5;0.5;1.0;1.0;0;0;20;3.5;0.6;2.66;3.8;345;128;14.47;12.21;0.844;0;1;0;0;0;1;0;0;0;1;0;292;42;166;69;0;83
1962.86;756;27;27;1;5.45;86;0;50;20;0;56;4;0.51;1.0;1.0;0;0;20;3.38;0.6;2.61;3.4;345;128;14.47;12.21;0.844;0;1;0;0;0;1;0;0;0;1;0;297;42;166;70;0;82
1963.26;768;28;28;1;5.52;86;0;50;20;0;56;5;0.51;1.0;1.0;0;0;20;3.5;0.6;2.64;3.5;345;128;14.47;11.91;0.823;0;1;0;0;0;1;0;0;0;1;0;296;42;166;69;0;83
1963.66;781;29;29;1;5.66;87;0;50;20;0;57;5;0.51;1.0;1.0;0;0;20;3.62;0.6;2.7;3.7;345;128;14.47;11.91;0.823;0;1;0;0;0;1;0;0;0;1;0;300;42;165;69;0;83
1964.06;730;27;27;1;5.4;86;0;50;20;0;56;4;0.51;1.0;1.0;0;0;20;3.38;0.6;2.59;3.3;345;128;14.47;11.91;0.823;0;1;0;0;0;1;0;0;0;1;0;295;42;166;69;0;82
1964.45;756;28;28;1;5.63;87;0;55;15;0;57;5;0.51;1.0;1.0;0;0;15;3.5;0.6;2.69;3.5;345;128;14.47;12.01;0.83;0;1;0;0;1;1;0;0;0;1;0;300;42;166;69;0;83
1964.87;973;28;28;1;5.53;87;0;55;15;0;55;6;0.5;1.0;1.0;0;0;15;3.5;0.6;2.65;4.5;345;128;14.47;12.01;0.83;0;1;0;0;1;1;0;0;0;1;0;286;42;165;70;0;81
1965.27;1012;23;23;1;4.76;87;0;55;15;0;52;5;0.45;1.0;1.0;0;0;15;2.88;0.6;2.34;4.0;345;128;14.47;12.11;0.837;0;1;0;0;1;1;0;0;0;1;0;260;42;165;70;0;77
1965.66;1012;21;21;1;4.51;87;0;55;15;0;51;4;0.42;1.0;1.0;0;0;15;2.62;0.6;2.24;3.8;345;128;14.7;12.11;0.824;0;1;0;0;1;1;0;0;0;1;0;256;42;165;72;0;77
1966.08;922;21;21;1;4.46;87;0;55;15;0;51;4;0.41;1.0;1.0;0;0;15;2.62;0.6;2.22;3.4;345;128;14.7;12.11;0.824;0;1;0;0;1;1;0;0;0;1;0;255;42;165;70;0;76
1966.27;922;21;21;1;4.48;87;0;55;15;0;52;4;0.44;1.0;1.0;0;0;15;2.62;0.6;2.23;3.4;345;128;14.7;12.61;0.858;0;1;0;0;1;1;0;0;0;1;0;260;42;165;70;0;76
1966.68;922;23;23;1;4.75;86;0;55;15;0;52;4;0.44;1.0;1.0;0;0;15;2.88;0.6;2.33;3.6;345;128;14.47;12.61;0.871;0;1;0;0;1;1;0;0;0;1;0;265;42;166;69;0;77
1967.07;845;20;20;1;4.23;87;0;55;15;0;51;3;0.4;1.0;1.0;0;0;15;2.5;0.6;2.13;3.0;345;128;14.7;12.61;0.858;0;1;0;0;1;1;0;0;0;1;0;258;42;164;68;0;76
1967.47;948;23;23;1;4.81;87;0;50;20;0;52;4;0.44;1.0;1.0;0;0;20;2.88;0.6;2.36;3.8;345;128;14.47;12.51;0.865;0;1;0;0;0;1;0;0;0;1;0;262;42;164;69;0;77
1967.88;730;21;21;1;4.53;87;0;50;20;0;52;3;0.43;1.0;1.0;0;0;20;2.62;0.6;2.25;2.8;345;128;14.7;12.51;0.851;0;1;0;0;0;1;0;0;0;1;0;267;42;165;69;0;77
1968.29;704;28;28;1;5.66;89;0;50;20;0;57;4;0.51;1.0;1.0;0;0;20;3.5;0.6;2.71;3.3;345;128;14.47;12.41;0.858;0;1;0;0;0;1;0;0;0;1;0;301;42;162;69;0;83
1968.67;820;28;28;1;5.61;87;0;50;20;0;57;5;0.5;1.0;1.0;0;0;20;3.5;0.6;2.68;3.8;345;128;14.47;12.41;0.858;0;1;0;0;0;1;0;0;0;1;0;304;42;164;69;0;83
1969.08;999;52;52;11;9.33;87;0;47;26;0;80;11;0.64;1.0;1.0;0;0;23;6.5;6.4;4.17;7.8;345;128;14.7;12.41;0.844;0;1;0;0;0;0;0;0;0;1;0;472;62;164;69;0;106
1969.49;1819;51;51;11;9.08;87;0;31;39;0;74;19;0.68;1.0;1.0;0;0;39;6.38;6.4;4.07;13.8;345;128;14.7;14.21;0.967;0;1;0;0;0;0;0;0;0;1;0;432;62;165;69;0;102
1969.9;1806;66;66;22;12;87;0;40;30;0;85;27;0.77;1.0;1.0;0;0;30;8.25;12.8;5.23;18.0;345;128;14.04;14.21;1.012;0;1;0;0;0;0;0;0;0;1;0;514;84;164;68;0;113
1970.3;2190;73;73;27;13;90;0;42;28;0;89;36;0.82;1.0;1.0;0;0;28;9.12;15.7;5.75;24.2;345;128;13.94;14.01;1.005;0;1;0;0;0;0;0;0;0;1;0;541;95;161;68;0;114
1970.72;2536;86;86;42;17;92;0;46;24;0;97;49;0.88;1.0;1.0;0;0;24;10.75;24.4;7.15;35.3;345;128;13.54;14.01;1.035;0;1;0;0;0;0;0;0;0;1;0;604;124;157;69;0;150
1971.12;2920;88;88;70;17;91;0;48;22;0;103;58;0.85;1.0;1.0;0;0;22;11.0;40.7;7.31;41.7;345;128;13.54;14.01;1.035;0;1;0;0;0;0;0;0;0;1;0;651;181;159;69;0;43
1971.5;3368;90;90;87;18;92;0;48;24;-1;103;68;0.85;1.0;1.0;0;0;22;11.25;50.6;7.59;50.0;345;128;11.91;13.62;1.144;0;1;0;0;0;0;0;0;0;1;0;651;214;158;69;0;148
1971.71;3740;82;82;69;16;92;0;42;29;-1;99;70;0.82;1.0;1.0;0;0;28;10.25;40.1;6.67;48.4;345;128;13.63;13.62;0.999;0;1;0;0;0;0;0;0;0;1;0;621;178;158;69;0;50
1972.11;3868;80;80;67;15;92;0;40;30;-1;98;70;0.81;1.0;1.0;0;0;30;10.0;39.0;6.59;49.4;345;128;13.63;13.62;0.999;0;1;0;0;0;0;0;0;0;1;0;614;175;158;68;0;109
1972.53;3535;66;66;43;12;91;0;35;35;0;89;54;0.74;1.0;1.0;0;0;35;8.25;25.0;5.25;35.3;345;128;14.15;15.12;1.069;0;1;0;0;0;0;0;0;0;1;0;544;126;159;68;0;148
1972.93;3240;62;62;36;11;91;0;34;36;0;87;46;0.73;1.0;1.0;0;0;36;7.75;20.9;4.99;30.6;345;128;14.15;15.12;1.069;0;1;0;0;0;0;0;0;0;1;0;528;113;159;68;0;114
1973.33;3215;58;58;33;10;91;0;32;38;0;83;42;0.7;1.0;1.0;0;0;38;7.25;19.2;4.62;27.9;345;128;14.59;16.62;1.139;0;1;0;0;0;0;0;0;0;1;0;499;106;159;69;0;109
1973.73;2818;58;58;31;10;92;0;28;41;0;83;37;0.71;1.0;1.0;0;0;42;7.25;18.0;4.57;24.1;345;128;14.59;16.62;1.139;0;1;0;0;0;0;0;0;0;1;0;501;102;157;68;0;42
1974.13;2446;64;64;27;11;92;0;34;36;0;83;34;0.77;1.0;1.0;0;0;36;8.0;15.7;4.95;22.9;345;128;14.82;16.62;1.121;0;1;0;0;0;0;0;0;0;1;0;499;94;157;68;0;109
1974.55;2331;58;58;23;10;92;0;31;39;0;79;30;0.73;1.0;1.0;0;0;39;7.25;13.4;4.51;19.7;345;128;14.82;14.71;0.993;0;1;0;0;0;0;0;0;0;1;0;465;86;159;67;0;106
1974.94;2100;33;33;3;6.27;90;0;22;48;0;56;15;0.59;1.0;1.0;0;0;48;4.12;1.7;2.96;11.0;345;128;14.82;14.71;0.993;0;1;0;0;0;0;0;0;0;1;0;298;47;160;68;0;83
1975.33;1614;16;16;1;3.75;90;0;51;20;0;47;6;0.38;1.0;1.0;0;0;19;2.0;0.6;1.95;5.0;345;128;14.7;22.63;1.539;0;1;0;0;0;1;0;0;0;1;0;224;42;160;67;0;74
1975.75;1319;19;19;1;4.21;89;0;69;20;0;49;6;0.41;1.0;1.0;0;0;1;2.38;0.6;2.13;4.6;345;128;14.7;22.63;1.539;0;1;0;0;0;1;0;0;0;1;0;245;42;162;68;0;75
1976.15;1332;20;20;1;4.25;88;0;63;20;0;49;6;0.41;1.0;1.0;0;0;7;2.5;0.6;2.14;4.7;345;128;14.7;22.63;1.539;0;1;0;0;0;1;0;0;0;1;0;242;42;163;68;0;75
1976.54;1383;17;17;1;3.8;88;0;55;20;0;47;5;0.38;1.0;1.0;0;0;15;2.12;0.6;1.96;4.4;345;128;14.7;14.12;0.961;0;1;0;0;0;1;0;0;0;1;0;225;42;163;68;0;84
1976.96;1370;16;16;1;3.62;88;0;59;20;0;46;5;0.37;1.0;1.0;0;0;11;2.0;0.6;1.89;4.1;345;128;14.7;14.12;0.961;0;1;0;0;0;1;0;0;0;1;0;216;42;163;68;0;73
1977.15;1306;18;18;1;4.01;89;0;57;20;0;48;5;0.39;1.0;1.0;0;0;13;2.25;0.6;2.05;4.4;345;128;14.7;14.12;0.961;0;1;0;0;0;1;0;0;0;1;0;237;42;162;68;0;70
1977.55;1345;16;16;1;3.66;87;0;50;20;0;46;5;0.37;1.0;1.0;0;0;20;2.0;0.6;1.9;4.1;345;128;14.7;18.82;1.28;0;1;0;0;0;1;0;0;0;1;0;216;42;164;68;0;73
1977.96;1422;16;16;1;3.62;88;0;56;20;0;45;5;0.36;1.0;1.0;0;0;14;2.0;0.6;1.89;4.3;345;128;14.7;18.82;1.28;0;1;0;0;0;1;0;0;0;1;0;215;42;163;68;0;73
1978.36;1319;18;18;1;3.98;85;0;54;20;0;48;5;0.39;1.0;1.0;0;0;16;2.25;0.6;2.02;4.4;345;128;14.7;23.52;1.6;0;1;0;0;0;1;0;0;0;1;0;235;42;167;69;0;74
1978.76;1332;16;16;1;3.68;87;0;50;20;0;46;5;0.37;1.0;1.0;0;0;20;2.0;0.6;1.91;4.1;345;128;14.7;23.52;1.6;0;1;0;0;0;1;0;0;0;1;0;219;42;164;69;0;56
1979.16;1306;17;17;1;3.77;86;0;50;20;0;46;5;0.37;1.0;1.0;0;0;20;2.12;0.6;1.94;4.1;345;128;14.7;23.52;1.6;0;1;0;0;0;1;0;0;0;1;0;221;42;166;69;0;73
1979.59;1165;16;16;1;3.7;86;0;50;20;0;48;4;0.38;1.0;1.0;0;0;20;2.0;0.6;1.91;3.6;345;128;14.7;13.11;0.892;0;1;0;0;0;1;0;0;0;1;0;232;42;164;69;0;74
1979.97;935;17;17;1;3.78;87;0;50;20;0;49;3;0.37;1.0;1.0;0;0;20;2.12;0.6;1.95;2.9;345;128;14.7;13.11;0.892;0;1;0;0;0;1;0;0;0;1;0;243;42;164;68;0;75
1980.39;602;27;27;1;5.52;90;0;50;20;0;56;3;0.52;1.0;1.0;0;0;20;3.38;0.6;2.66;2.8;345;128;14.7;13.61;0.926;0;1;0;0;0;1;0;0;0;1;0;299;42;160;67;0;83
1980.8;820;31;31;1;6.11;89;0;50;20;0;60;6;0.52;1.0;1.0;0;0;20;3.88;0.6;2.89;4.2;345;128;14.59;13.61;0.933;0;1;0;0;0;1;0;0;0;1;0;321;42;162;68;0;92
1981.19;935;26;26;1;5.16;87;0;50;20;0;55;5;0.49;1.0;1.0;0;0;20;3.25;0.6;2.5;4.0;345;128;14.47;13.61;0.941;0;1;0;0;0;1;0;0;0;1;0;284;42;164;68;0;82
1981.6;845;25;25;1;5.06;89;0;50;20;0;54;5;0.46;1.0;1.0;0;0;20;3.12;0.6;2.47;3.6;345;128;14.47;12.71;0.878;0;1;0;0;0;1;0;0;0;1;0;281;42;162;68;0;82
1981.99;807;26;26;1;5.21;87;0;50;20;0;55;4;0.48;1.0;1.0;0;0;20;3.25;0.6;2.52;3.5;345;128;14.47;12.71;0.878;0;1;0;0;0;1;0;0;0;1;0;289;42;164;69;0;82
1982.4;820;26;26;1;5.26;87;0;50;20;0;55;5;0.48;1.0;1.0;0;0;20;3.25;0.6;2.54;3.6;345;128;14.47;13.21;0.913;0;1;0;0;0;1;0;0;0;1;0;291;42;164;69;0;82
1982.6;1114;42;42;4;7.67;88;0;39;31;0;68;10;0.59;1.0;1.0;0;0;31;5.25;2.3;3.51;7.1;345;128;14.7;13.21;0.899;0;1;0;0;0;0;0;0;0;1;0;387;49;163;69;0;91
1983.02;1447;44;44;6;8.03;87;0;33;37;0;69;14;0.64;1.0;1.0;0;0;37;5.5;3.5;3.65;9.7;345;128;14.7;13.21;0.899;0;1;0;0;0;0;0;0;0;1;0;394;53;164;69;0;100
1983.41;1652;46;46;11;8.41;87;0;32;38;0;71;17;0.66;1.0;1.0;0;0;38;5.75;6.4;3.8;11.6;345;128;14.7;15.62;1.063;0;1;0;0;0;0;0;0;0;1;0;410;63;165;69;0;101
1983.83;1831;46;46;11;8.36;87;0;29;41;0;71;19;0.66;1.0;1.0;0;0;41;5.75;6.4;3.78;12.8;345;128;14.7;15.62;1.063;0;1;0;0;0;0;0;0;0;1;0;408;63;164;69;0;89
1984.21;1870;45;45;11;8.13;87;0;26;44;0;69;19;0.66;1.0;1.0;0;0;44;5.62;6.4;3.69;12.7;345;128;14.82;15.62;1.054;0;1;0;0;0;0;0;0;0;1;0;391;63;164;69;0;92
1984.62;1972;44;44;11;8.0;88;0;25;45;0;67;19;0.66;1.0;1.0;0;0;45;5.5;6.4;3.64;13.1;345;128;14.82;14.31;0.966;0;1;0;0;0;0;0;0;0;1;0;377;63;163;69;0;90
1985.04;1831;45;45;11;8.17;88;0;28;43;0;70;18;0.66;1.0;1.0;0;0;42;5.62;6.4;3.71;12.5;345;128;14.7;14.31;0.973;0;1;0;0;0;0;0;0;0;1;0;396;63;163;68;0;99
1985.44;1652;22;22;1;4.58;89;0;33;20;0;50;8;0.45;1.0;1.0;0;0;37;2.75;0.6;2.28;6.3;345;128;14.7;11.61;0.79;0;1;0;0;0;1;0;0;0;1;0;251;42;162;69;0;76
1985.84;756;28;28;1;5.55;88;0;54;20;0;58;5;0.52;1.0;1.0;0;0;16;3.5;0.6;2.66;3.5;345;128;14.47;11.61;0.802;0;1;0;0;0;1;0;0;0;1;0;310;42;163;70;0;84
1986.23;1153;33;33;1;6.26;89;0;50;20;0;58;8;0.57;1.0;1.0;0;0;20;4.12;0.6;2.95;6.0;345;128;14.7;11.61;0.79;0;1;0;0;0;1;0;0;0;1;0;312;42;162;69;0;84
1986.64;1089;30;30;1;5.88;89;0;50;20;0;55;7;0.52;1.0;1.0;0;0;20;3.75;0.6;2.8;5.3;345;128;14.7;12.61;0.858;0;1;0;0;0;1;0;0;0;1;0;291;42;162;69;0;76
1987.04;1037;30;30;1;5.88;87;0;50;20;0;56;7;0.54;1.0;1.0;0;0;20;3.75;0.6;2.79;5.1;345;128;14.7;12.61;0.858;0;1;0;0;0;1;0;0;0;1;0;295;42;164;69;0;82
1987.45;1050;28;28;1;5.63;87;0;50;20;0;55;6;0.52;1.0;1.0;0;0;20;3.5;0.6;2.69;4.9;345;128;14.7;14.01;0.953;0;1;0;0;0;1;0;0;0;1;0;291;42;164;69;0;82
1987.84;1063;30;30;1;5.83;87;0;50;20;0;56;7;0.55;1.0;1.0;0;0;20;3.75;0.6;2.77;5.2;345;128;14.7;14.01;0.953;0;1;0;0;0;1;0;0;0;1;0;292;42;164;69;0;82
1988.05;1165;33;33;1;6.28;87;0;50;20;0;59;8;0.57;1.0;1.0;0;0;20;4.12;0.6;2.95;6.1;345;128;14.7;14.01;0.953;0;1;0;0;0;1;0;0;0;1;0;318;43;163;69;0;84
1988.46;1511;51;51;9;9.06;87;0;35;33;0;75;16;0.67;1.0;1.0;0;0;35;6.38;5.2;4.06;11.4;345;128;14.7;16.12;1.097;0;1;0;0;0;0;0;0;0;1;0;439;59;164;69;0;101
1988.85;1614;39;39;7;7.18;87;0;30;39;0;62;13;0.63;1.0;1.0;0;0;40;4.88;4.1;3.31;9.7;345;128;14.7;16.12;1.097;0;1;0;0;0;0;0;0;0;1;0;343;54;165;69;0;86
1989.26;1434;40;40;7;7.46;87;0;33;37;0;65;13;0.64;1.0;1.0;0;0;37;5.0;4.1;3.42;8.9;345;128;14.7;16.12;1.097;0;1;0;0;0;0;0;0;0;1;0;360;54;165;69;0;89
1989.65;1716;61;61;14;11;87;0;38;32;0;80;22;0.73;1.0;1.0;0;0;32;7.62;8.1;4.79;15.6;345;128;14.04;16.02;1.141;0;1;0;0;0;0;0;0;0;1;0;477;69;164;69;0;107
1990.08;1972;54;54;15;9.6;88;0;32;38;0;77;24;0.7;1.0;1.0;0;0;38;6.75;8.7;4.28;15.8;345;128;14.82;16.02;1.081;0;1;0;0;0;0;0;0;0;1;0;454;70;163;68;0;105
1990.47;1972;53;53;15;9.43;87;0;32;38;0;76;23;0.7;1.0;1.0;0;0;38;6.62;8.7;4.21;15.5;345;128;14.82;16.01;1.08;0;1;0;0;0;0;0;0;0;1;0;447;70;164;68;0;91
1990.87;1716;44;44;10;8.05;88;0;27;41;0;68;17;0.66;1.0;1.0;0;0;43;5.5;5.8;3.66;11.5;345;128;14.7;16.01;1.089;0;1;0;0;0;0;0;0;0;1;0;384;61;163;68;0;91
1991.28;1229;25;25;1;5.05;88;0;42;20;0;53;7;0.51;1.0;1.0;0;0;28;3.12;0.6;2.46;5.2;345;128;14.7;16.01;1.089;0;1;0;0;0;1;0;0;0;1;0;268;42;163;68;0;77
1991.67;1217;30;30;1;5.77;88;0;50;20;0;55;8;0.55;1.0;1.0;0;0;20;3.75;0.6;2.75;5.9;345;128;14.7;13.61;0.926;0;1;0;0;0;1;0;0;0;1;0;285;42;163;68;0;82
1992.08;1268;28;28;1;5.47;88;0;50;20;0;54;7;0.53;1.0;1.0;0;0;20;3.5;0.6;2.63;5.8;345;128;14.7;13.61;0.926;0;1;0;0;0;1;0;0;0;1;0;279;42;163;68;0;81
1992.49;1178;28;28;1;5.55;88;0;50;20;0;54;7;0.52;1.0;1.0;0;0;20;3.5;0.6;2.66;5.4;345;128;14.7;13.51;0.919;0;1;0;0;0;1;0;0;0;1;0;278;42;163;67;0;81
1992.88;1268;29;29;1;5.63;87;0;50;20;0;55;8;0.55;1.0;1.0;0;0;20;3.62;0.6;2.69;5.9;345;128;14.7;13.51;0.919;0;1;0;0;0;1;0;0;0;1;0;284;42;164;68;0;40
1993.28;1165;28;28;1;5.55;88;0;50;20;0;54;7;0.52;1.0;1.0;0;0;20;3.5;0.6;2.66;5.4;345;128;14.7;13.51;0.919;0;1;0;0;0;1;0;0;0;1;0;282;42;163;68;0;82
1993.69;1204;30;30;1;5.81;87;0;50;20;0;55;8;0.55;1.0;1.0;0;0;20;3.75;0.6;2.76;5.8;345;128;14.7;13.41;0.912;0;1;0;0;0;1;0;0;0;1;0;290;42;164;68;0;82
1993.88;1306;29;29;1;5.72;88;0;50;20;0;55;8;0.55;1.0;1.0;0;0;20;3.62;0.6;2.73;6.2;345;128;14.7;13.41;0.912;0;1;0;0;0;1;0;0;0;1;0;284;42;163;67;0;81
1994.29;1114;25;25;1;4.98;87;0;50;20;0;52;6;0.46;1.0;1.0;0;0;20;3.12;0.6;2.43;4.6;345;128;14.7;13.41;0.912;0;1;0;0;0;1;0;0;0;1;0;265;42;165;67;0;38
1994.7;1114;24;24;1;4.86;87;0;50;20;0;52;6;0.46;1.0;1.0;0;0;20;3.0;0.6;2.38;4.5;345;128;14.7;12.31;0.837;0;1;0;0;0;1;0;0;0;1;0;260;42;164;68;0;77
1995.11;1101;23;23;1;4.71;87;0;50;20;0;51;6;0.44;1.0;1.0;0;0;20;2.88;0.6;2.32;4.3;345;128;14.7;12.31;0.837;0;1;0;0;0;1;0;0;0;1;0;258;42;165;68;0;76
1995.5;1101;24;24;1;4.91;87;0;50;20;0;52;6;0.46;1.0;1.0;0;0;20;3.0;0.6;2.4;4.5;345;128;14.7;12.61;0.858;0;1;0;0;0;1;0;0;0;1;0;262;42;165;68;0;77
1995.9;1101;23;23;1;4.73;87;0;50;20;0;52;5;0.46;1.0;1.0;0;0;20;2.88;0.6;2.33;4.3;345;128;14.7;12.61;0.858;0;1;0;0;0;1;0;0;0;1;0;263;42;165;67;0;77
1996.31;1050;23;23;1;4.73;87;0;50;20;0;52;5;0.45;1.0;1.0;0;0;20;2.88;0.6;2.33;4.1;345;128;14.7;12.61;0.858;0;1;0;0;0;1;0;0;0;1;0;260;42;165;67;0;76
1996.71;999;23;23;1;4.71;87;0;50;20;0;52;5;0.45;1.0;1.0;0;0;20;2.88;0.6;2.32;3.9;345;128;14.47;12.71;0.878;0;1;0;0;0;1;0;0;0;1;0;263;42;164;67;0;77
1997.11;935;22;22;1;4.67;88;0;50;20;0;52;4;0.44;1.0;1.0;0;0;20;2.75;0.6;2.31;3.6;345;128;14.7;12.71;0.865;0;1;0;0;0;1;0;0;0;1;0;261;42;163;67;0;73
1997.51;884;22;22;1;4.61;87;0;50;20;0;52;4;0.43;1.0;1.0;0;0;20;2.75;0.6;2.28;3.4;345;128;14.7;13.21;0.899;0;1;0;0;0;1;0;0;0;1;0;265;42;165;67;0;74
